Protein_ID,Study_ID,Tissue_Compartment,Gene_Symbol,Abundance_Young,Abundance_Old,Zscore_Delta
Q08554,Randles_2021,Glomerular,DSC1,13.054404516831411,13.228700304622132,0.9846458520422735
Q08554,Randles_2021,Tubulointerstitial,DSC1,13.322051790494571,13.592348455958708,0.9846458520422735
Q08830,Randles_2021,Glomerular,FGL1,13.054404516831411,13.228700304622132,0.7392818353219259
Q08830,Randles_2021,Tubulointerstitial,FGL1,13.322051790494571,13.592348455958708,0.7392818353219259
Q08830,Tam_2020,OAF,,,27.945813517082968,0.7392818353219259
Q08879,Santinha_2024_Mouse_DT,Decellularized_Tissue,Fbln1,16.654249647035684,16.81949976298391,0.06792650063154476
Q08879,Santinha_2024_Mouse_NT,Native_Tissue,Fbln1,15.319198015192645,15.55411428127372,0.06792650063154476
Q08879,Schuler_2021,Skeletal_muscle_EDL,Fbln1,14.154230064000005,14.13381148366907,0.06792650063154476
Q08879,Schuler_2021,Skeletal_muscle_Gastrocnemius,Fbln1,14.16656861021587,14.270802877409519,0.06792650063154476
Q08879,Schuler_2021,Skeletal_muscle_Soleus,Fbln1,14.956904949714284,14.880652167428567,0.06792650063154476
Q08879,Schuler_2021,Skeletal_muscle_TA,Fbln1,15.145914762552556,15.126380063255265,0.06792650063154476
Q08879-2,Dipali_2023,Ovary,FBLN1,19.081354596065317,19.135263626994472,
Q08945,Randles_2021,Glomerular,SSRP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q08945,Randles_2021,Tubulointerstitial,SSRP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q08AH3,Randles_2021,Glomerular,ACSM2A,13.054404516831411,13.228700304622132,0.9846458520422735
Q08AH3,Randles_2021,Tubulointerstitial,ACSM2A,13.322051790494571,13.592348455958708,0.9846458520422735
Q08J23,Randles_2021,Glomerular,NSUN2,13.054404516831411,13.228700304622132,0.9846458520422735
Q08J23,Randles_2021,Tubulointerstitial,NSUN2,13.322051790494571,13.592348455958708,0.9846458520422735
Q09666,Randles_2021,Glomerular,AHNAK,13.054404516831411,13.228700304622132,0.9846458520422735
Q09666,Randles_2021,Tubulointerstitial,AHNAK,13.322051790494571,13.592348455958708,0.9846458520422735
Q0VBA8,Angelidis_2019,Lung,PLAU,29.276972411347536,29.476609785628018,
Q0VEM1,Angelidis_2019,Lung,NTN4,29.276972411347536,29.476609785628018,
Q0VF96,Randles_2021,Glomerular,CGNL1,13.054404516831411,13.228700304622132,0.9846458520422735
Q0VF96,Randles_2021,Tubulointerstitial,CGNL1,13.322051790494571,13.592348455958708,0.9846458520422735
Q10567,Randles_2021,Glomerular,AP1B1,13.054404516831411,13.228700304622132,0.9846458520422735
Q10567,Randles_2021,Tubulointerstitial,AP1B1,13.322051790494571,13.592348455958708,0.9846458520422735
Q10713,Randles_2021,Glomerular,PMPCA,13.054404516831411,13.228700304622132,0.9846458520422735
Q10713,Randles_2021,Tubulointerstitial,PMPCA,13.322051790494571,13.592348455958708,0.9846458520422735
Q12768,Randles_2021,Glomerular,KIAA0196,13.054404516831411,13.228700304622132,0.9846458520422735
Q12768,Randles_2021,Tubulointerstitial,KIAA0196,13.322051790494571,13.592348455958708,0.9846458520422735
Q12769,Randles_2021,Glomerular,NUP160,13.054404516831411,13.228700304622132,0.9846458520422735
Q12769,Randles_2021,Tubulointerstitial,NUP160,13.322051790494571,13.592348455958708,0.9846458520422735
Q12788,Randles_2021,Glomerular,TBL3,13.054404516831411,13.228700304622132,0.9846458520422735
Q12788,Randles_2021,Tubulointerstitial,TBL3,13.322051790494571,13.592348455958708,0.9846458520422735
Q12789,Randles_2021,Glomerular,GTF3C1,13.054404516831411,13.228700304622132,0.9846458520422735
Q12789,Randles_2021,Tubulointerstitial,GTF3C1,13.322051790494571,13.592348455958708,0.9846458520422735
Q12792,Randles_2021,Glomerular,TWF1,13.054404516831411,13.228700304622132,0.9846458520422735
Q12792,Randles_2021,Tubulointerstitial,TWF1,13.322051790494571,13.592348455958708,0.9846458520422735
Q12794,Tam_2020,IAF,,,28.608295923423434,-0.41122378060341713
Q12794,Tam_2020,NP,,,28.759537454545445,-0.41122378060341713
Q12794,Tam_2020,OAF,HYAL1,28.615860627245596,27.945813517082968,-0.41122378060341713
Q12797,Randles_2021,Glomerular,ASPH,13.054404516831411,13.228700304622132,0.9846458520422735
Q12797,Randles_2021,Tubulointerstitial,ASPH,13.322051790494571,13.592348455958708,0.9846458520422735
Q12805,LiDermis_2021,Skin dermis,EFEMP1,9.661009976068373,10.121803706833997,0.0012087633490892827
Q12805,Ouni_2022,Cortex,EFEMP1,21.281449740068453,21.36140927259177,0.0012087633490892827
Q12805,Randles_2021,Glomerular,EFEMP1,13.054404516831411,13.228700304622132,0.0012087633490892827
Q12805,Randles_2021,Tubulointerstitial,EFEMP1,13.322051790494571,13.592348455958708,0.0012087633490892827
Q12805,Santinha_2024_Human,Native_Tissue,EFEMP1,15.319198015192645,15.55411428127372,0.0012087633490892827
Q12805,Tam_2020,IAF,EFEMP1,28.814746572327024,28.608295923423434,0.0012087633490892827
Q12805,Tam_2020,NP,EFEMP1,29.02678353994492,28.759537454545445,0.0012087633490892827
Q12805,Tam_2020,OAF,EFEMP1,28.615860627245596,27.945813517082968,0.0012087633490892827
Q12836,Ouni_2022,Cortex,ZP4,21.281449740068453,21.36140927259177,
Q12841,Santinha_2024_Human,Native_Tissue,FSTL1,15.319198015192645,15.55411428127372,-0.034406938649462065
Q12841,Tam_2020,IAF,FSTL1,28.814746572327024,28.608295923423434,-0.034406938649462065
Q12841,Tam_2020,NP,FSTL1,29.02678353994492,28.759537454545445,-0.034406938649462065
Q12841,Tam_2020,OAF,FSTL1,28.615860627245596,27.945813517082968,-0.034406938649462065
Q12849,Randles_2021,Glomerular,GRSF1,13.054404516831411,13.228700304622132,0.9846458520422735
Q12849,Randles_2021,Tubulointerstitial,GRSF1,13.322051790494571,13.592348455958708,0.9846458520422735
Q12874,Randles_2021,Glomerular,SF3A3,13.054404516831411,13.228700304622132,0.9846458520422735
Q12874,Randles_2021,Tubulointerstitial,SF3A3,13.322051790494571,13.592348455958708,0.9846458520422735
Q12882,Randles_2021,Glomerular,DPYD,13.054404516831411,13.228700304622132,0.9846458520422735
Q12882,Randles_2021,Tubulointerstitial,DPYD,13.322051790494571,13.592348455958708,0.9846458520422735
Q12905,Randles_2021,Glomerular,ILF2,13.054404516831411,13.228700304622132,0.9846458520422735
Q12905,Randles_2021,Tubulointerstitial,ILF2,13.322051790494571,13.592348455958708,0.9846458520422735
Q12906,Randles_2021,Glomerular,ILF3,13.054404516831411,13.228700304622132,0.9846458520422735
Q12906,Randles_2021,Tubulointerstitial,ILF3,13.322051790494571,13.592348455958708,0.9846458520422735
Q12931,Randles_2021,Glomerular,TRAP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q12931,Randles_2021,Tubulointerstitial,TRAP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q12955,Randles_2021,Glomerular,ANK3,13.054404516831411,13.228700304622132,0.9846458520422735
Q12955,Randles_2021,Tubulointerstitial,ANK3,13.322051790494571,13.592348455958708,0.9846458520422735
Q12965,Randles_2021,Glomerular,MYO1E,13.054404516831411,13.228700304622132,0.9846458520422735
Q12965,Randles_2021,Tubulointerstitial,MYO1E,13.322051790494571,13.592348455958708,0.9846458520422735
Q13011,Randles_2021,Glomerular,ECH1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13011,Randles_2021,Tubulointerstitial,ECH1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13045,Randles_2021,Glomerular,FLII,13.054404516831411,13.228700304622132,0.9846458520422735
Q13045,Randles_2021,Tubulointerstitial,FLII,13.322051790494571,13.592348455958708,0.9846458520422735
Q13057,Randles_2021,Glomerular,COASY,13.054404516831411,13.228700304622132,0.9846458520422735
Q13057,Randles_2021,Tubulointerstitial,COASY,13.322051790494571,13.592348455958708,0.9846458520422735
Q13103,Randles_2021,Glomerular,SPP2,13.054404516831411,13.228700304622132,0.9846458520422735
Q13103,Randles_2021,Tubulointerstitial,SPP2,13.322051790494571,13.592348455958708,0.9846458520422735
Q13123,Randles_2021,Glomerular,IK,13.054404516831411,13.228700304622132,0.9846458520422735
Q13123,Randles_2021,Tubulointerstitial,IK,13.322051790494571,13.592348455958708,0.9846458520422735
Q13131,Randles_2021,Glomerular,PRKAA1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13131,Randles_2021,Tubulointerstitial,PRKAA1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13151,Randles_2021,Glomerular,HNRNPA0,13.054404516831411,13.228700304622132,0.9846458520422735
Q13151,Randles_2021,Tubulointerstitial,HNRNPA0,13.322051790494571,13.592348455958708,0.9846458520422735
Q13155,Randles_2021,Glomerular,AIMP2,13.054404516831411,13.228700304622132,0.9846458520422735
Q13155,Randles_2021,Tubulointerstitial,AIMP2,13.322051790494571,13.592348455958708,0.9846458520422735
Q13164,Randles_2021,Glomerular,MAPK7,13.054404516831411,13.228700304622132,0.9846458520422735
Q13164,Randles_2021,Tubulointerstitial,MAPK7,13.322051790494571,13.592348455958708,0.9846458520422735
Q13185,Randles_2021,Glomerular,CBX3,13.054404516831411,13.228700304622132,0.9846458520422735
Q13185,Randles_2021,Tubulointerstitial,CBX3,13.322051790494571,13.592348455958708,0.9846458520422735
Q13201,Tam_2020,OAF,,,27.945813517082968,
Q13206,Randles_2021,Glomerular,DDX10,13.054404516831411,13.228700304622132,0.9846458520422735
Q13206,Randles_2021,Tubulointerstitial,DDX10,13.322051790494571,13.592348455958708,0.9846458520422735
Q13214,Tam_2020,IAF,SEMA3B,28.814746572327024,28.608295923423434,-1.1253498725861113
Q13214,Tam_2020,NP,SEMA3B,29.02678353994492,28.759537454545445,-1.1253498725861113
Q13214,Tam_2020,OAF,SEMA3B,28.615860627245596,27.945813517082968,-1.1253498725861113
Q13219,Tam_2020,IAF,PAPPA,28.814746572327024,28.608295923423434,
Q13228,Randles_2021,Glomerular,SELENBP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13228,Randles_2021,Tubulointerstitial,SELENBP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13247,Randles_2021,Glomerular,SRSF6,13.054404516831411,13.228700304622132,0.9846458520422735
Q13247,Randles_2021,Tubulointerstitial,SRSF6,13.322051790494571,13.592348455958708,0.9846458520422735
Q13255,Randles_2021,Glomerular,GRM1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13255,Randles_2021,Tubulointerstitial,GRM1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13263,Randles_2021,Glomerular,TRIM28,13.054404516831411,13.228700304622132,0.9846458520422735
Q13263,Randles_2021,Tubulointerstitial,TRIM28,13.322051790494571,13.592348455958708,0.9846458520422735
Q13315,Randles_2021,Glomerular,ATM,13.054404516831411,13.228700304622132,0.9846458520422735
Q13315,Randles_2021,Tubulointerstitial,ATM,13.322051790494571,13.592348455958708,0.9846458520422735
Q13361,LiDermis_2021,Skin dermis,MFAP5,9.661009976068373,10.121803706833997,
Q13423,Randles_2021,Glomerular,NNT,13.054404516831411,13.228700304622132,0.9846458520422735
Q13423,Randles_2021,Tubulointerstitial,NNT,13.322051790494571,13.592348455958708,0.9846458520422735
Q13425,Randles_2021,Glomerular,SNTB2,13.054404516831411,13.228700304622132,0.9846458520422735
Q13425,Randles_2021,Tubulointerstitial,SNTB2,13.322051790494571,13.592348455958708,0.9846458520422735
Q13427,Randles_2021,Glomerular,PPIG,13.054404516831411,13.228700304622132,0.9846458520422735
Q13427,Randles_2021,Tubulointerstitial,PPIG,13.322051790494571,13.592348455958708,0.9846458520422735
Q13443,Santinha_2024_Human,Native_Tissue,ADAM9,15.319198015192645,15.55411428127372,
Q13444,Randles_2021,Glomerular,ADAM15,13.054404516831411,13.228700304622132,-0.6771274357843238
Q13444,Randles_2021,Tubulointerstitial,ADAM15,13.322051790494571,13.592348455958708,-0.6771274357843238
Q13444,Tam_2020,NP,ADAM15,29.02678353994492,,-0.6771274357843238
Q13451,Randles_2021,Glomerular,FKBP5,13.054404516831411,13.228700304622132,0.9846458520422735
Q13451,Randles_2021,Tubulointerstitial,FKBP5,13.322051790494571,13.592348455958708,0.9846458520422735
Q13492,Randles_2021,Glomerular,PICALM,13.054404516831411,13.228700304622132,0.9846458520422735
Q13492,Randles_2021,Tubulointerstitial,PICALM,13.322051790494571,13.592348455958708,0.9846458520422735
Q13496,Randles_2021,Glomerular,MTM1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13496,Randles_2021,Tubulointerstitial,MTM1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13510,Randles_2021,Glomerular,ASAH1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13510,Randles_2021,Tubulointerstitial,ASAH1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13523,Randles_2021,Glomerular,PRPF4B,13.054404516831411,13.228700304622132,0.9846458520422735
Q13523,Randles_2021,Tubulointerstitial,PRPF4B,13.322051790494571,13.592348455958708,0.9846458520422735
Q13547,Randles_2021,Glomerular,HDAC1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13547,Randles_2021,Tubulointerstitial,HDAC1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13554,Randles_2021,Glomerular,CAMK2B,13.054404516831411,13.228700304622132,0.9846458520422735
Q13554,Randles_2021,Tubulointerstitial,CAMK2B,13.322051790494571,13.592348455958708,0.9846458520422735
Q13595,Randles_2021,Glomerular,TRA2A,13.054404516831411,13.228700304622132,0.9846458520422735
Q13595,Randles_2021,Tubulointerstitial,TRA2A,13.322051790494571,13.592348455958708,0.9846458520422735
Q13621,Randles_2021,Glomerular,SLC12A1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13621,Randles_2021,Tubulointerstitial,SLC12A1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13637,Randles_2021,Glomerular,RAB32,13.054404516831411,13.228700304622132,0.9846458520422735
Q13637,Randles_2021,Tubulointerstitial,RAB32,13.322051790494571,13.592348455958708,0.9846458520422735
Q13642,Randles_2021,Glomerular,FHL1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13642,Randles_2021,Tubulointerstitial,FHL1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13724,Randles_2021,Glomerular,MOGS,13.054404516831411,13.228700304622132,0.9846458520422735
Q13724,Randles_2021,Tubulointerstitial,MOGS,13.322051790494571,13.592348455958708,0.9846458520422735
Q13751,LiDermis_2021,Skin dermis,LAMB3,9.661009976068373,10.121803706833997,
Q13753,LiDermis_2021,Skin dermis,LAMC2,9.661009976068373,10.121803706833997,
Q13813,Randles_2021,Glomerular,SPTAN1,13.054404516831411,13.228700304622132,0.9846458520422735
Q13813,Randles_2021,Tubulointerstitial,SPTAN1,13.322051790494571,13.592348455958708,0.9846458520422735
Q13825,Randles_2021,Glomerular,AUH,13.054404516831411,13.228700304622132,0.9846458520422735
Q13825,Randles_2021,Tubulointerstitial,AUH,13.322051790494571,13.592348455958708,0.9846458520422735
Q13885,Randles_2021,Glomerular,TUBB2A,13.054404516831411,13.228700304622132,0.9846458520422735
Q13885,Randles_2021,Tubulointerstitial,TUBB2A,13.322051790494571,13.592348455958708,0.9846458520422735
Q14019,Randles_2021,Glomerular,COTL1,13.054404516831411,13.228700304622132,0.9846458520422735
Q14019,Randles_2021,Tubulointerstitial,COTL1,13.322051790494571,13.592348455958708,0.9846458520422735
Q14028,Randles_2021,Glomerular,CNGB1,13.054404516831411,13.228700304622132,0.9846458520422735
Q14028,Randles_2021,Tubulointerstitial,CNGB1,13.322051790494571,13.592348455958708,0.9846458520422735
Q14031,LiDermis_2021,Skin dermis,COL4A6,9.661009976068373,10.121803706833997,
Q14050,Tam_2020,IAF,COL9A3,28.814746572327024,,
Q14050,Tam_2020,OAF,COL9A3,28.615860627245596,,
Q14055,Tam_2020,IAF,COL9A2,28.814746572327024,28.608295923423434,-1.1253498725861113
Q14055,Tam_2020,NP,COL9A2,29.02678353994492,28.759537454545445,-1.1253498725861113
Q14055,Tam_2020,OAF,COL9A2,28.615860627245596,27.945813517082968,-1.1253498725861113
Q14112,LiDermis_2021,Skin dermis,NID2,9.661009976068373,10.121803706833997,-0.007640556719152075
Q14112,Ouni_2022,Cortex,NID2,21.281449740068453,21.36140927259177,-0.007640556719152075
Q14112,Santinha_2024_Human,Native_Tissue,NID2,15.319198015192645,15.55411428127372,-0.007640556719152075
Q14112,Tam_2020,IAF,NID2,28.814746572327024,28.608295923423434,-0.007640556719152075
Q14112,Tam_2020,NP,NID2,29.02678353994492,28.759537454545445,-0.007640556719152075
Q14112,Tam_2020,OAF,NID2,28.615860627245596,27.945813517082968,-0.007640556719152075
Q14117,Randles_2021,Glomerular,DPYS,13.054404516831411,13.228700304622132,0.9846458520422735
Q14117,Randles_2021,Tubulointerstitial,DPYS,13.322051790494571,13.592348455958708,0.9846458520422735
Q14137,Randles_2021,Glomerular,BOP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q14137,Randles_2021,Tubulointerstitial,BOP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q14149,Randles_2021,Glomerular,MORC3,13.054404516831411,13.228700304622132,0.9846458520422735
Q14149,Randles_2021,Tubulointerstitial,MORC3,13.322051790494571,13.592348455958708,0.9846458520422735
Q14151,Randles_2021,Glomerular,SAFB2,13.054404516831411,13.228700304622132,0.9846458520422735
Q14151,Randles_2021,Tubulointerstitial,SAFB2,13.322051790494571,13.592348455958708,0.9846458520422735
Q14156,Randles_2021,Glomerular,EFR3A,13.054404516831411,13.228700304622132,0.9846458520422735
Q14156,Randles_2021,Tubulointerstitial,EFR3A,13.322051790494571,13.592348455958708,0.9846458520422735
Q14165,Randles_2021,Glomerular,MLEC,13.054404516831411,13.228700304622132,0.9846458520422735
Q14165,Randles_2021,Tubulointerstitial,MLEC,13.322051790494571,13.592348455958708,0.9846458520422735
Q14194,Randles_2021,Glomerular,CRMP1,13.054404516831411,13.228700304622132,0.9846458520422735
Q14194,Randles_2021,Tubulointerstitial,CRMP1,13.322051790494571,13.592348455958708,0.9846458520422735
Q14195,Randles_2021,Glomerular,DPYSL3,13.054404516831411,13.228700304622132,0.9846458520422735
Q14195,Randles_2021,Tubulointerstitial,DPYSL3,13.322051790494571,13.592348455958708,0.9846458520422735
Q14204,Randles_2021,Glomerular,DYNC1H1,13.054404516831411,13.228700304622132,0.9846458520422735
Q14204,Randles_2021,Tubulointerstitial,DYNC1H1,13.322051790494571,13.592348455958708,0.9846458520422735
Q14207,Randles_2021,Glomerular,NPAT,13.054404516831411,13.228700304622132,0.9846458520422735
Q14207,Randles_2021,Tubulointerstitial,NPAT,13.322051790494571,13.592348455958708,0.9846458520422735
Q14213,Randles_2021,Glomerular,EBI3,13.054404516831411,13.228700304622132,0.9846458520422735
Q14213,Randles_2021,Tubulointerstitial,EBI3,13.322051790494571,13.592348455958708,0.9846458520422735
Q14254,Randles_2021,Glomerular,FLOT2,13.054404516831411,13.228700304622132,0.9846458520422735
Q14254,Randles_2021,Tubulointerstitial,FLOT2,13.322051790494571,13.592348455958708,0.9846458520422735
Q14258,Randles_2021,Glomerular,TRIM25,13.054404516831411,13.228700304622132,0.9846458520422735
Q14258,Randles_2021,Tubulointerstitial,TRIM25,13.322051790494571,13.592348455958708,0.9846458520422735
Q14314,LiDermis_2021,Skin dermis,FGL2,9.661009976068373,10.121803706833997,0.6675050582029548
Q14314,Randles_2021,Glomerular,FGL2,13.054404516831411,13.228700304622132,0.6675050582029548
Q14314,Randles_2021,Tubulointerstitial,FGL2,13.322051790494571,13.592348455958708,0.6675050582029548
Q14314,Tam_2020,OAF,,,27.945813517082968,0.6675050582029548
Q14315,Randles_2021,Glomerular,FLNC,13.054404516831411,13.228700304622132,0.9846458520422735
Q14315,Randles_2021,Tubulointerstitial,FLNC,13.322051790494571,13.592348455958708,0.9846458520422735
Q14353,Randles_2021,Glomerular,GAMT,13.054404516831411,13.228700304622132,0.9846458520422735
Q14353,Randles_2021,Tubulointerstitial,GAMT,13.322051790494571,13.592348455958708,0.9846458520422735
