sample_id,metabolite,value,Tissue,Treatment
4T1-1_R7-,Phosphate,93300.0,Tibialis_anterior,Tumor
4T1-15_R11-,Phosphate,525000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Phosphate,25000000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Phosphate,955000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Phosphate,11700000.0,Tibialis_anterior,Control
CTL-5_R2-,Phosphate,239000.0,Tibialis_anterior,Control
CTL-9_R1-,Phosphate,277000.0,Tibialis_anterior,Control
CTL-3_R6-,Phosphate,17400.0,Upper_Arm_SkM,Control
CTL-7_R3-,Phosphate,76500.0,Upper_Arm_SkM,Control
CTL-11_R21-,Phosphate,14900000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Phosphate,85000.0,Lung,Tumor
4T1-21_R22-,Phosphate,14900000.0,Lung,Tumor
4T1-25_R16-,Phosphate,66500000.0,Lung,Tumor
CTL-4_R20-,Phosphate,16000000.0,Lung,Control
CTL-8_R13-,Phosphate,306000.0,Lung,Control
CTL-12_R14-,Phosphate,16700000.0,Lung,Control
4T1-1_R7-,Diphosphate,21100000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Diphosphate,22500000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Diphosphate,21900000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Diphosphate,26800000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Diphosphate,25100000.0,Tibialis_anterior,Control
CTL-5_R2-,Diphosphate,27300000.0,Tibialis_anterior,Control
CTL-9_R1-,Diphosphate,33800000.0,Tibialis_anterior,Control
CTL-3_R6-,Diphosphate,30900000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Diphosphate,28800000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Diphosphate,35000000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Diphosphate,7620000.0,Lung,Tumor
4T1-21_R22-,Diphosphate,8210000.0,Lung,Tumor
4T1-25_R16-,Diphosphate,8640000.0,Lung,Tumor
CTL-4_R20-,Diphosphate,9260000.0,Lung,Control
CTL-8_R13-,Diphosphate,7280000.0,Lung,Control
CTL-12_R14-,Diphosphate,8370000.0,Lung,Control
4T1-1_R7-,D-Glucose,16200000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Glucose,10100000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Glucose,7940000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Glucose,9780000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Glucose,5940000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Glucose,9660000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Glucose,8410000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Glucose,4410000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Glucose,7570000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Glucose,6510000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Glucose,7130000.0,Lung,Tumor
4T1-21_R22-,D-Glucose,3180000.0,Lung,Tumor
4T1-25_R16-,D-Glucose,3810000.0,Lung,Tumor
CTL-4_R20-,D-Glucose,6750000.0,Lung,Control
CTL-8_R13-,D-Glucose,10800000.0,Lung,Control
CTL-12_R14-,D-Glucose,5430000.0,Lung,Control
4T1-1_R7-,D-Hexose-phosphate,58200000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Hexose-phosphate,14600000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Hexose-phosphate,2580000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Hexose-phosphate,32800000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Hexose-phosphate,17100000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Hexose-phosphate,33600000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Hexose-phosphate,16600000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Hexose-phosphate,17100000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Hexose-phosphate,36100000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Hexose-phosphate,6660000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Hexose-phosphate,6590000.0,Lung,Tumor
4T1-21_R22-,D-Hexose-phosphate,9800000.0,Lung,Tumor
4T1-25_R16-,D-Hexose-phosphate,9660000.0,Lung,Tumor
CTL-4_R20-,D-Hexose-phosphate,12400000.0,Lung,Control
CTL-8_R13-,D-Hexose-phosphate,11600000.0,Lung,Control
CTL-12_R14-,D-Hexose-phosphate,12300000.0,Lung,Control
4T1-1_R7-,D-Fructose 1-6-bisphosphate,11500000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Fructose 1-6-bisphosphate,4860000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Fructose 1-6-bisphosphate,355000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Fructose 1-6-bisphosphate,2990000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Fructose 1-6-bisphosphate,1900000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Fructose 1-6-bisphosphate,2150000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Fructose 1-6-bisphosphate,527000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Fructose 1-6-bisphosphate,2950000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Fructose 1-6-bisphosphate,5180000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Fructose 1-6-bisphosphate,543000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Fructose 1-6-bisphosphate,1490000.0,Lung,Tumor
4T1-21_R22-,D-Fructose 1-6-bisphosphate,2140000.0,Lung,Tumor
4T1-25_R16-,D-Fructose 1-6-bisphosphate,1770000.0,Lung,Tumor
CTL-4_R20-,D-Fructose 1-6-bisphosphate,2880000.0,Lung,Control
CTL-8_R13-,D-Fructose 1-6-bisphosphate,2120000.0,Lung,Control
CTL-12_R14-,D-Fructose 1-6-bisphosphate,2250000.0,Lung,Control
4T1-1_R7-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,8870000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,4360000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,662000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,2980000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3030000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3280000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,1540000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3880000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,5830000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,1170000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,2460000.0,Lung,Tumor
4T1-21_R22-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,2330000.0,Lung,Tumor
4T1-25_R16-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,2390000.0,Lung,Tumor
CTL-4_R20-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3390000.0,Lung,Control
CTL-8_R13-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3150000.0,Lung,Control
CTL-12_R14-,D-Glyceraldehyde 3-phosphate/Glycerone phosphate,3430000.0,Lung,Control
4T1-1_R7-,1-3-Bisphosphoglycerate,0.0,Tibialis_anterior,Tumor
4T1-15_R11-,1-3-Bisphosphoglycerate,0.0,Tibialis_anterior,Tumor
4T1-19_R15-,1-3-Bisphosphoglycerate,0.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,1-3-Bisphosphoglycerate,5440.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,1-3-Bisphosphoglycerate,0.0,Tibialis_anterior,Control
CTL-5_R2-,1-3-Bisphosphoglycerate,0.0,Tibialis_anterior,Control
CTL-9_R1-,1-3-Bisphosphoglycerate,0.0,Tibialis_anterior,Control
CTL-3_R6-,1-3-Bisphosphoglycerate,0.0,Upper_Arm_SkM,Control
CTL-7_R3-,1-3-Bisphosphoglycerate,30000.0,Upper_Arm_SkM,Control
CTL-11_R21-,1-3-Bisphosphoglycerate,4160.0,Upper_Arm_SkM,Control
4T1-17_R4-,1-3-Bisphosphoglycerate,0.0,Lung,Tumor
4T1-21_R22-,1-3-Bisphosphoglycerate,7360.0,Lung,Tumor
4T1-25_R16-,1-3-Bisphosphoglycerate,23100.0,Lung,Tumor
CTL-4_R20-,1-3-Bisphosphoglycerate,100000.0,Lung,Control
CTL-8_R13-,1-3-Bisphosphoglycerate,45800.0,Lung,Control
CTL-12_R14-,1-3-Bisphosphoglycerate,119000.0,Lung,Control
4T1-1_R7-,2/3-Phospho-D-glycerate,6100000.0,Tibialis_anterior,Tumor
4T1-15_R11-,2/3-Phospho-D-glycerate,6150000.0,Tibialis_anterior,Tumor
4T1-19_R15-,2/3-Phospho-D-glycerate,368000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,2/3-Phospho-D-glycerate,7290000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,2/3-Phospho-D-glycerate,551000.0,Tibialis_anterior,Control
CTL-5_R2-,2/3-Phospho-D-glycerate,3170000.0,Tibialis_anterior,Control
CTL-9_R1-,2/3-Phospho-D-glycerate,2000000.0,Tibialis_anterior,Control
CTL-3_R6-,2/3-Phospho-D-glycerate,6220000.0,Upper_Arm_SkM,Control
CTL-7_R3-,2/3-Phospho-D-glycerate,11300000.0,Upper_Arm_SkM,Control
CTL-11_R21-,2/3-Phospho-D-glycerate,7660000.0,Upper_Arm_SkM,Control
4T1-17_R4-,2/3-Phospho-D-glycerate,873000.0,Lung,Tumor
4T1-21_R22-,2/3-Phospho-D-glycerate,583000.0,Lung,Tumor
4T1-25_R16-,2/3-Phospho-D-glycerate,1130000.0,Lung,Tumor
CTL-4_R20-,2/3-Phospho-D-glycerate,1280000.0,Lung,Control
CTL-8_R13-,2/3-Phospho-D-glycerate,1160000.0,Lung,Control
CTL-12_R14-,2/3-Phospho-D-glycerate,1390000.0,Lung,Control
4T1-1_R7-,Phosphoenolpyruvate,1180000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Phosphoenolpyruvate,352000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Phosphoenolpyruvate,271000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Phosphoenolpyruvate,784000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Phosphoenolpyruvate,106000.0,Tibialis_anterior,Control
CTL-5_R2-,Phosphoenolpyruvate,435000.0,Tibialis_anterior,Control
CTL-9_R1-,Phosphoenolpyruvate,216000.0,Tibialis_anterior,Control
CTL-3_R6-,Phosphoenolpyruvate,246000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Phosphoenolpyruvate,941000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Phosphoenolpyruvate,328000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Phosphoenolpyruvate,215000.0,Lung,Tumor
4T1-21_R22-,Phosphoenolpyruvate,159000.0,Lung,Tumor
4T1-25_R16-,Phosphoenolpyruvate,280000.0,Lung,Tumor
CTL-4_R20-,Phosphoenolpyruvate,122000.0,Lung,Control
CTL-8_R13-,Phosphoenolpyruvate,89500.0,Lung,Control
CTL-12_R14-,Phosphoenolpyruvate,142000.0,Lung,Control
4T1-1_R7-,Pyruvate,18500000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Pyruvate,11500000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Pyruvate,9170000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Pyruvate,21800000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Pyruvate,24200000.0,Tibialis_anterior,Control
CTL-5_R2-,Pyruvate,30900000.0,Tibialis_anterior,Control
CTL-9_R1-,Pyruvate,17300000.0,Tibialis_anterior,Control
CTL-3_R6-,Pyruvate,31400000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Pyruvate,26300000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Pyruvate,21500000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Pyruvate,2150000.0,Lung,Tumor
4T1-21_R22-,Pyruvate,1480000.0,Lung,Tumor
4T1-25_R16-,Pyruvate,2070000.0,Lung,Tumor
CTL-4_R20-,Pyruvate,2210000.0,Lung,Control
CTL-8_R13-,Pyruvate,1310000.0,Lung,Control
CTL-12_R14-,Pyruvate,1100000.0,Lung,Control
4T1-1_R7-,Lactate,1090000000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Lactate,464000000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Lactate,560000000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Lactate,897000000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Lactate,856000000.0,Tibialis_anterior,Control
CTL-5_R2-,Lactate,947000000.0,Tibialis_anterior,Control
CTL-9_R1-,Lactate,901000000.0,Tibialis_anterior,Control
CTL-3_R6-,Lactate,800000000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Lactate,675000000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Lactate,661000000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Lactate,83600000.0,Lung,Tumor
4T1-21_R22-,Lactate,67600000.0,Lung,Tumor
4T1-25_R16-,Lactate,77700000.0,Lung,Tumor
CTL-4_R20-,Lactate,28200000.0,Lung,Control
CTL-8_R13-,Lactate,67400000.0,Lung,Control
CTL-12_R14-,Lactate,30700000.0,Lung,Control
4T1-1_R7-,Maltose/Sucrose,154000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Maltose/Sucrose,102000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Maltose/Sucrose,330000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Maltose/Sucrose,483000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Maltose/Sucrose,195000.0,Tibialis_anterior,Control
CTL-5_R2-,Maltose/Sucrose,331000.0,Tibialis_anterior,Control
CTL-9_R1-,Maltose/Sucrose,169000.0,Tibialis_anterior,Control
CTL-3_R6-,Maltose/Sucrose,176000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Maltose/Sucrose,218000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Maltose/Sucrose,172000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Maltose/Sucrose,277000.0,Lung,Tumor
4T1-21_R22-,Maltose/Sucrose,109000.0,Lung,Tumor
4T1-25_R16-,Maltose/Sucrose,168000.0,Lung,Tumor
CTL-4_R20-,Maltose/Sucrose,160000.0,Lung,Control
CTL-8_R13-,Maltose/Sucrose,213000.0,Lung,Control
CTL-12_R14-,Maltose/Sucrose,197000.0,Lung,Control
4T1-1_R7-,Maltotriose,96800.0,Tibialis_anterior,Tumor
4T1-15_R11-,Maltotriose,21800.0,Tibialis_anterior,Tumor
4T1-19_R15-,Maltotriose,67500.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Maltotriose,99700.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Maltotriose,40400.0,Tibialis_anterior,Control
CTL-5_R2-,Maltotriose,126000.0,Tibialis_anterior,Control
CTL-9_R1-,Maltotriose,60200.0,Tibialis_anterior,Control
CTL-3_R6-,Maltotriose,44100.0,Upper_Arm_SkM,Control
CTL-7_R3-,Maltotriose,54400.0,Upper_Arm_SkM,Control
CTL-11_R21-,Maltotriose,32000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Maltotriose,72700.0,Lung,Tumor
4T1-21_R22-,Maltotriose,15600.0,Lung,Tumor
4T1-25_R16-,Maltotriose,53500.0,Lung,Tumor
CTL-4_R20-,Maltotriose,32400.0,Lung,Control
CTL-8_R13-,Maltotriose,11300.0,Lung,Control
CTL-12_R14-,Maltotriose,14700.0,Lung,Control
4T1-1_R7-,Mannitol/Sorbitol/Glucitol/Iditol,1250000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Mannitol/Sorbitol/Glucitol/Iditol,636000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Mannitol/Sorbitol/Glucitol/Iditol,654000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Mannitol/Sorbitol/Glucitol/Iditol,1150000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Mannitol/Sorbitol/Glucitol/Iditol,471000.0,Tibialis_anterior,Control
CTL-5_R2-,Mannitol/Sorbitol/Glucitol/Iditol,659000.0,Tibialis_anterior,Control
CTL-9_R1-,Mannitol/Sorbitol/Glucitol/Iditol,694000.0,Tibialis_anterior,Control
CTL-3_R6-,Mannitol/Sorbitol/Glucitol/Iditol,359000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Mannitol/Sorbitol/Glucitol/Iditol,583000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Mannitol/Sorbitol/Glucitol/Iditol,588000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Mannitol/Sorbitol/Glucitol/Iditol,285000.0,Lung,Tumor
4T1-21_R22-,Mannitol/Sorbitol/Glucitol/Iditol,904000.0,Lung,Tumor
4T1-25_R16-,Mannitol/Sorbitol/Glucitol/Iditol,1050000.0,Lung,Tumor
CTL-4_R20-,Mannitol/Sorbitol/Glucitol/Iditol,293000.0,Lung,Control
CTL-8_R13-,Mannitol/Sorbitol/Glucitol/Iditol,226000.0,Lung,Control
CTL-12_R14-,Mannitol/Sorbitol/Glucitol/Iditol,272000.0,Lung,Control
4T1-1_R7-,D-Ribose,352000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Ribose,292000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Ribose,343000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Ribose,765000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Ribose,215000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Ribose,153000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Ribose,207000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Ribose,110000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Ribose,119000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Ribose,145000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Ribose,176000.0,Lung,Tumor
4T1-21_R22-,D-Ribose,114000.0,Lung,Tumor
4T1-25_R16-,D-Ribose,112000.0,Lung,Tumor
CTL-4_R20-,D-Ribose,187000.0,Lung,Control
CTL-8_R13-,D-Ribose,240000.0,Lung,Control
CTL-12_R14-,D-Ribose,233000.0,Lung,Control
4T1-1_R7-,D-Rhamnose,126000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Rhamnose,167000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Rhamnose,90500.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Rhamnose,63300.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Rhamnose,138000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Rhamnose,145000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Rhamnose,209000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Rhamnose,107000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Rhamnose,79000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Rhamnose,168000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Rhamnose,25300.0,Lung,Tumor
4T1-21_R22-,D-Rhamnose,32700.0,Lung,Tumor
4T1-25_R16-,D-Rhamnose,19200.0,Lung,Tumor
CTL-4_R20-,D-Rhamnose,79900.0,Lung,Control
CTL-8_R13-,D-Rhamnose,74000.0,Lung,Control
CTL-12_R14-,D-Rhamnose,39800.0,Lung,Control
4T1-1_R7-,D-Arabitol/Xylitol/Ribitol,481000.0,Tibialis_anterior,Tumor
4T1-15_R11-,D-Arabitol/Xylitol/Ribitol,371000.0,Tibialis_anterior,Tumor
4T1-19_R15-,D-Arabitol/Xylitol/Ribitol,419000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,D-Arabitol/Xylitol/Ribitol,719000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,D-Arabitol/Xylitol/Ribitol,353000.0,Tibialis_anterior,Control
CTL-5_R2-,D-Arabitol/Xylitol/Ribitol,371000.0,Tibialis_anterior,Control
CTL-9_R1-,D-Arabitol/Xylitol/Ribitol,411000.0,Tibialis_anterior,Control
CTL-3_R6-,D-Arabitol/Xylitol/Ribitol,208000.0,Upper_Arm_SkM,Control
CTL-7_R3-,D-Arabitol/Xylitol/Ribitol,305000.0,Upper_Arm_SkM,Control
CTL-11_R21-,D-Arabitol/Xylitol/Ribitol,336000.0,Upper_Arm_SkM,Control
4T1-17_R4-,D-Arabitol/Xylitol/Ribitol,189000.0,Lung,Tumor
4T1-21_R22-,D-Arabitol/Xylitol/Ribitol,250000.0,Lung,Tumor
4T1-25_R16-,D-Arabitol/Xylitol/Ribitol,360000.0,Lung,Tumor
CTL-4_R20-,D-Arabitol/Xylitol/Ribitol,168000.0,Lung,Control
CTL-8_R13-,D-Arabitol/Xylitol/Ribitol,143000.0,Lung,Control
CTL-12_R14-,D-Arabitol/Xylitol/Ribitol,217000.0,Lung,Control
4T1-1_R7-,cis-Aconitate,570000.0,Tibialis_anterior,Tumor
4T1-15_R11-,cis-Aconitate,460000.0,Tibialis_anterior,Tumor
4T1-19_R15-,cis-Aconitate,574000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,cis-Aconitate,955000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,cis-Aconitate,358000.0,Tibialis_anterior,Control
CTL-5_R2-,cis-Aconitate,306000.0,Tibialis_anterior,Control
CTL-9_R1-,cis-Aconitate,422000.0,Tibialis_anterior,Control
CTL-3_R6-,cis-Aconitate,343000.0,Upper_Arm_SkM,Control
CTL-7_R3-,cis-Aconitate,279000.0,Upper_Arm_SkM,Control
CTL-11_R21-,cis-Aconitate,275000.0,Upper_Arm_SkM,Control
4T1-17_R4-,cis-Aconitate,2550000.0,Lung,Tumor
4T1-21_R22-,cis-Aconitate,1420000.0,Lung,Tumor
4T1-25_R16-,cis-Aconitate,1380000.0,Lung,Tumor
CTL-4_R20-,cis-Aconitate,1070000.0,Lung,Control
CTL-8_R13-,cis-Aconitate,1230000.0,Lung,Control
CTL-12_R14-,cis-Aconitate,983000.0,Lung,Control
4T1-1_R7-,Citrate,5210000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Citrate,4350000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Citrate,5240000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Citrate,6710000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Citrate,2290000.0,Tibialis_anterior,Control
CTL-5_R2-,Citrate,3460000.0,Tibialis_anterior,Control
CTL-9_R1-,Citrate,3990000.0,Tibialis_anterior,Control
CTL-3_R6-,Citrate,2200000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Citrate,2400000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Citrate,2430000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Citrate,8180000.0,Lung,Tumor
4T1-21_R22-,Citrate,4920000.0,Lung,Tumor
4T1-25_R16-,Citrate,6720000.0,Lung,Tumor
CTL-4_R20-,Citrate,10900000.0,Lung,Control
CTL-8_R13-,Citrate,12100000.0,Lung,Control
CTL-12_R14-,Citrate,10900000.0,Lung,Control
4T1-1_R7-,2-Oxoglutarate,177000.0,Tibialis_anterior,Tumor
4T1-15_R11-,2-Oxoglutarate,149000.0,Tibialis_anterior,Tumor
4T1-19_R15-,2-Oxoglutarate,94000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,2-Oxoglutarate,205000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,2-Oxoglutarate,260000.0,Tibialis_anterior,Control
CTL-5_R2-,2-Oxoglutarate,302000.0,Tibialis_anterior,Control
CTL-9_R1-,2-Oxoglutarate,236000.0,Tibialis_anterior,Control
CTL-3_R6-,2-Oxoglutarate,357000.0,Upper_Arm_SkM,Control
CTL-7_R3-,2-Oxoglutarate,245000.0,Upper_Arm_SkM,Control
CTL-11_R21-,2-Oxoglutarate,246000.0,Upper_Arm_SkM,Control
4T1-17_R4-,2-Oxoglutarate,222000.0,Lung,Tumor
4T1-21_R22-,2-Oxoglutarate,159000.0,Lung,Tumor
4T1-25_R16-,2-Oxoglutarate,132000.0,Lung,Tumor
CTL-4_R20-,2-Oxoglutarate,185000.0,Lung,Control
CTL-8_R13-,2-Oxoglutarate,240000.0,Lung,Control
CTL-12_R14-,2-Oxoglutarate,190000.0,Lung,Control
4T1-1_R7-,2-Oxoglutaramate,53900.0,Tibialis_anterior,Tumor
4T1-15_R11-,2-Oxoglutaramate,14600.0,Tibialis_anterior,Tumor
4T1-19_R15-,2-Oxoglutaramate,41800.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,2-Oxoglutaramate,42100.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,2-Oxoglutaramate,6280.0,Tibialis_anterior,Control
CTL-5_R2-,2-Oxoglutaramate,2510.0,Tibialis_anterior,Control
CTL-9_R1-,2-Oxoglutaramate,50500.0,Tibialis_anterior,Control
CTL-3_R6-,2-Oxoglutaramate,63200.0,Upper_Arm_SkM,Control
CTL-7_R3-,2-Oxoglutaramate,35900.0,Upper_Arm_SkM,Control
CTL-11_R21-,2-Oxoglutaramate,72400.0,Upper_Arm_SkM,Control
4T1-17_R4-,2-Oxoglutaramate,54700.0,Lung,Tumor
4T1-21_R22-,2-Oxoglutaramate,21900.0,Lung,Tumor
4T1-25_R16-,2-Oxoglutaramate,32600.0,Lung,Tumor
CTL-4_R20-,2-Oxoglutaramate,23300.0,Lung,Control
CTL-8_R13-,2-Oxoglutaramate,49400.0,Lung,Control
CTL-12_R14-,2-Oxoglutaramate,49700.0,Lung,Control
4T1-1_R7-,Succinate,8370000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Succinate,14000000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Succinate,1770000.0,Upper_Arm_SkM,Tumor
4T1-27_R18-,Succinate,2520000.0,Upper_Arm_SkM,Tumor
CTL-1_R23-,Succinate,1380000.0,Tibialis_anterior,Control
CTL-5_R2-,Succinate,4420000.0,Tibialis_anterior,Control
CTL-9_R1-,Succinate,4790000.0,Tibialis_anterior,Control
CTL-3_R6-,Succinate,3640000.0,Upper_Arm_SkM,Control
CTL-7_R3-,Succinate,7510000.0,Upper_Arm_SkM,Control
CTL-11_R21-,Succinate,4790000.0,Upper_Arm_SkM,Control
4T1-17_R4-,Succinate,2610000.0,Lung,Tumor
4T1-21_R22-,Succinate,1400000.0,Lung,Tumor
4T1-25_R16-,Succinate,943000.0,Lung,Tumor
CTL-4_R20-,Succinate,1310000.0,Lung,Control
CTL-8_R13-,Succinate,1440000.0,Lung,Control
CTL-12_R14-,Succinate,475000.0,Lung,Control
4T1-1_R7-,Fumarate,4270000.0,Tibialis_anterior,Tumor
4T1-15_R11-,Fumarate,4290000.0,Tibialis_anterior,Tumor
4T1-19_R15-,Fumarate,6950000.0,Upper_Arm_SkM,Tumor
