Source,Target,Correlation,Evidence
ITIH3,ELANE,-0.9999999999999998,Co-regulation
ITIH4,ELANE,-0.9999999999999998,Co-regulation
ELANE,ITIH5,-0.9999999999999998,Co-regulation
KNG1,ELANE,-0.9999999999999998,Co-regulation
ELANE,LAMA2,0.9999999999999999,Co-regulation
ELANE,LAMA4,0.9999999999999998,Co-regulation
ELANE,LAMA5,0.9999999999999998,Co-regulation
LAMB1,ELANE,-1.0,Co-regulation
ELANE,LAMB2,0.9999999999999996,Co-regulation
ELANE,LAMC1,0.9999999999999999,Co-regulation
ELANE,LGALS1,-0.9999999999999998,Co-regulation
ELANE,LGALS3,0.9999999999999998,Co-regulation
ELANE,LGALS8,1.0,Co-regulation
ELANE,LMAN1,0.9999999999999998,Co-regulation
LRG1,ELANE,-0.9999999999999998,Co-regulation
ELANE,LTBP1,0.9999999999999998,Co-regulation
ELANE,LTBP4,0.9999999999999998,Co-regulation
ELANE,LUM,-0.9999999999999998,Co-regulation
ELANE,MASP2,0.9999999999999998,Co-regulation
ELANE,MATN2,1.0,Co-regulation
ELANE,MFAP4,0.9999999999999998,Co-regulation
ELANE,MFGE8,-0.9999999999999999,Co-regulation
ELANE,MMP9,0.9999999999999998,Co-regulation
ELANE,MMRN2,0.9999999999999999,Co-regulation
ELANE,NID1,1.0,Co-regulation
ELANE,NID2,1.0,Co-regulation
ELANE,OGN,0.9999999999999998,Co-regulation
PLG,ELANE,0.9999999999999998,Co-regulation
ELANE,POSTN,-0.9999999999999998,Co-regulation
ELANE,PRELP,0.9999999999999997,Co-regulation
ELANE,PXDN,0.9999999999999996,Co-regulation
ELANE,S100A11,-0.9999999999999998,Co-regulation
ELANE,S100A16,0.9999999999999998,Co-regulation
ELANE,S100A8,-0.9999999999999998,Co-regulation
ELANE,S100A9,-0.9999999999999997,Co-regulation
SERPINA1,ELANE,-0.9999999999999998,Co-regulation
ELANE,SERPINA3,-0.9999999999999998,Co-regulation
SERPINA4,ELANE,-0.9999999999999998,Co-regulation
ELANE,SERPINA5,1.0,Co-regulation
ELANE,SERPINB1,-0.9999999999999999,Co-regulation
ELANE,SERPINB12,0.9999999999999997,Co-regulation
SERPINC1,ELANE,-0.9999999999999999,Co-regulation
SERPIND1,ELANE,-1.0000000000000002,Co-regulation
ELANE,SERPINF1,-0.9999999999999999,Co-regulation
SERPINF2,ELANE,1.0,Co-regulation
ELANE,SERPING1,-0.9999999999999998,Co-regulation
SERPINH1,ELANE,0.9999999999999998,Co-regulation
ELANE,SLPI,1.0,Co-regulation
ELANE,TGFBI,0.9999999999999998,Co-regulation
ELANE,TGM2,0.9999999999999998,Co-regulation
TGM3,ELANE,-0.9999999999999999,Co-regulation
ELANE,THSD4,0.9999999999999998,Co-regulation
TIMP3,ELANE,-0.9999999999999998,Co-regulation
ELANE,TINAGL1,0.9999999999999999,Co-regulation
ELANE,TNC,1.0000000000000002,Co-regulation
ELANE,VCAN,0.9999999999999999,Co-regulation
VTN,ELANE,-0.9999999999999999,Co-regulation
ELANE,VWA1,0.9999999999999999,Co-regulation
ELANE,VWF,0.9999999999999998,Co-regulation
ELN,EMILIN1,-0.8443139703023222,Co-regulation
ELN,EMILIN3,-0.9999999999999999,Co-regulation
ELN,F10,-1.0,Co-regulation
ELN,F13A1,-0.9508448512322645,Co-regulation
ELN,F9,-1.0,Co-regulation
ELN,FBLN1,-1.0,Co-regulation
ELN,FBLN2,1.0,Co-regulation
ELN,FBN2,1.0,Co-regulation
ELN,FGL2,-1.0000000000000002,Co-regulation
ELN,FLG,-1.0,Co-regulation
ELN,FMOD,1.0000000000000002,Co-regulation
ELN,GDF15,-0.9999999999999999,Co-regulation
ELN,HCFC1,-1.0000000000000007,Co-regulation
ELN,HRG,0.7562940429514651,Co-regulation
ELN,HTRA1,1.0,Co-regulation
ELN,IGFALS,1.0000000000000002,Co-regulation
ELN,IGFBP7,-1.0000000000000002,Co-regulation
ELN,ITIH1,-0.8413365541211123,Co-regulation
ITIH2,ELN,-1.0,Co-regulation
ELN,ITIH3,1.0,Co-regulation
ELN,ITIH5,1.0,Co-regulation
ELN,LAMA3,-1.0,Co-regulation
ELN,LAMA4,-0.9065943383611441,Co-regulation
ELN,LAMB1,-0.7055767851477851,Co-regulation
ELN,LGALS3,-0.9459627838020889,Co-regulation
ELN,LGALS8,-1.0000000000000002,Co-regulation
ELN,LMAN1,-1.0000000000000002,Co-regulation
ELN,LOXL1,-1.0000000000000002,Co-regulation
ELN,LRG1,1.0000000000000002,Co-regulation
ELN,LTBP1,-1.0000000000000002,Co-regulation
ELN,LTBP4,-1.0,Co-regulation
ELN,MASP2,-1.0,Co-regulation
ELN,MATN2,-0.9999366018761979,Co-regulation
ELN,MFAP2,1.0000000000000002,Co-regulation
ELN,MFAP5,-1.0,Co-regulation
ELN,MMP9,-1.0000000000000002,Co-regulation
ELN,NID2,-0.9989924724814411,Co-regulation
ELN,P3H1,-1.0,Co-regulation
ELN,P4HA1,-1.0000000000000002,Co-regulation
ELN,P4HA2,-0.9999999999999999,Co-regulation
ELN,PAPLN,-1.0000000000000002,Co-regulation
ELN,PLG,-0.9979337196892755,Co-regulation
ELN,PRG2,-1.0000000000000002,Co-regulation
ELN,S100A10,-1.0,Co-regulation
ELN,S100A16,-1.0000000000000002,Co-regulation
ELN,S100A7,1.0,Co-regulation
ELN,S100A8,0.8412741792581131,Co-regulation
ELN,S100A9,0.997034745371951,Co-regulation
ELN,SBSPON,1.0000000000000002,Co-regulation
ELN,SERPINA5,-1.0000000000000002,Co-regulation
SERPINA6,ELN,-0.9999999999999999,Co-regulation
ELN,SERPINB12,-1.0,Co-regulation
ELN,SERPINB6,-1.0000000000000002,Co-regulation
ELN,SERPINB8,-1.0000000000000002,Co-regulation
ELN,SERPIND1,-0.7563644995632502,Co-regulation
ELN,SERPINF2,-0.8809489317630526,Co-regulation
ELN,SERPINH1,-0.8193058269874085,Co-regulation
ELN,SLPI,0.7509099878990861,Co-regulation
ELN,SRPX,-1.0,Co-regulation
ELN,TGFBI,-0.8203896112441934,Co-regulation
ELN,TGM3,0.9918105733096089,Co-regulation
ELN,THSD4,-1.0,Co-regulation
ELN,TNC,-0.8346790079410661,Co-regulation
TNXB,ELN,-1.0,Co-regulation
ELN,VWA1,-0.912730427278107,Co-regulation
ELN,VWF,-0.8015285100525642,Co-regulation
EMILIN3,EMILIN1,0.9995953830783322,Co-regulation
F12,EMILIN1,1.0000000000000013,Co-regulation
F13A1,EMILIN1,0.7640020917819643,Co-regulation
F2,EMILIN1,0.7145094796481083,Co-regulation
FBLN2,EMILIN1,-0.986566045835286,Co-regulation
EMILIN1,FBN1,-0.7156191782654542,Co-regulation
EMILIN1,FBN2,-0.846812229103082,Co-regulation
FGL2,EMILIN1,1.0000000000000002,Co-regulation
FLG,EMILIN1,0.8034888566616677,Co-regulation
EMILIN1,FNDC1,1.0000000000000002,Co-regulation
FSTL1,EMILIN1,1.0000000000000016,Co-regulation
GDF15,EMILIN1,0.9999999999999996,Co-regulation
EMILIN1,HAPLN1,-1.0000000000000002,Co-regulation
HCFC1,EMILIN1,1.0000000000000007,Co-regulation
HMCN1,EMILIN1,1.0,Co-regulation
HRNR,EMILIN1,1.0,Co-regulation
HTRA1,EMILIN1,-0.7062491958729249,Co-regulation
EMILIN1,IGFBP3,1.0000000000000009,Co-regulation
ITIH2,EMILIN1,0.8630886291532935,Co-regulation
LAMA3,EMILIN1,1.0,Co-regulation
LAMA4,EMILIN1,0.9790251011497433,Co-regulation
EMILIN1,LGALS1,0.9278488552066341,Co-regulation
LGALS3,EMILIN1,0.7248028856116275,Co-regulation
LGALS8,EMILIN1,0.9999999999999998,Co-regulation
LOX,EMILIN1,-1.0,Co-regulation
LOXL1,EMILIN1,1.0,Co-regulation
LRG1,EMILIN1,-0.9982756227523245,Co-regulation
EMILIN1,LTBP2,1.0000000000000013,Co-regulation
EMILIN1,LTBP4,0.9856532375281599,Co-regulation
MASP2,EMILIN1,0.9999999999999997,Co-regulation
EMILIN1,MATN2,0.711031586920484,Co-regulation
MFAP5,EMILIN1,0.9999999999999998,Co-regulation
EMILIN1,MFGE8,0.873784996956066,Co-regulation
EMILIN1,MGP,1.0,Co-regulation
MMP2,EMILIN1,0.9999999999999998,Co-regulation
EMILIN1,MMP9,0.8323180543411264,Co-regulation
MXRA5,EMILIN1,1.0000000000000002,Co-regulation
EMILIN1,NELL1,1.000000000000001,Co-regulation
OMD,EMILIN1,1.0,Co-regulation
P3H1,EMILIN1,0.9767258728101981,Co-regulation
P4HA1,EMILIN1,0.8635920864089971,Co-regulation
P4HA2,EMILIN1,0.9608069811224513,Co-regulation
EMILIN1,PAPLN,1.0000000000000002,Co-regulation
PCOLCE,EMILIN1,1.0,Co-regulation
EMILIN1,PLOD1,1.0000000000000013,Co-regulation
EMILIN1,PLXNB2,1.0,Co-regulation
PODN,EMILIN1,1.0,Co-regulation
EMILIN1,PRG2,0.8677700890152116,Co-regulation
EMILIN1,PRSS2,-0.9999999999999998,Co-regulation
S100A1,EMILIN1,-1.000000000000001,Co-regulation
EMILIN1,S100A10,0.7659242350324621,Co-regulation
S100A11,EMILIN1,0.8861089930438674,Co-regulation
S100A13,EMILIN1,-0.9769486243788367,Co-regulation
S100A16,EMILIN1,0.8626219084216635,Co-regulation
EMILIN1,S100A4,-1.000000000000001,Co-regulation
EMILIN1,S100A6,0.8601278017213365,Co-regulation
S100A7,EMILIN1,-0.9910992917998453,Co-regulation
S100A9,EMILIN1,-0.7398594068430424,Co-regulation
SBSPON,EMILIN1,-0.8344876174406614,Co-regulation
EMILIN1,SDC2,0.9212009796183303,Co-regulation
EMILIN1,SEMA3B,-1.0,Co-regulation
EMILIN1,SEMA3C,1.000000000000001,Co-regulation
SERPINA10,EMILIN1,1.0000000000000013,Co-regulation
SERPINA5,EMILIN1,0.9679636685154442,Co-regulation
SERPINA6,EMILIN1,0.8242085427407672,Co-regulation
SERPINA7,EMILIN1,-1.000000000000001,Co-regulation
EMILIN1,SERPINB1,0.9052907040197166,Co-regulation
EMILIN1,SERPINB12,0.9999999999999997,Co-regulation
EMILIN1,SERPINB6,0.8691765975537965,Co-regulation
SERPINB8,EMILIN1,1.0000000000000002,Co-regulation
EMILIN1,SERPINE1,1.000000000000001,Co-regulation
SERPINE2,EMILIN1,-1.000000000000001,Co-regulation
EMILIN1,SERPING1,0.7555491624000903,Co-regulation
SERPINH1,EMILIN1,0.9352995981226704,Co-regulation
SFRP2,EMILIN1,1.0,Co-regulation
EMILIN1,SLPI,-0.927047924503343,Co-regulation
EMILIN1,SMOC2,-1.0,Co-regulation
EMILIN1,SPARC,-0.9346976077314328,Co-regulation
SPON1,EMILIN1,1.0000000000000009,Co-regulation
EMILIN1,SRPX2,-1.0,Co-regulation
EMILIN1,TGFBI,0.9579034386495424,Co-regulation
TGM3,EMILIN1,-0.7689621994828528,Co-regulation
EMILIN1,THBS1,-0.7425544340391594,Co-regulation
EMILIN1,THBS2,1.0000000000000002,Co-regulation
EMILIN1,THBS3,-1.0,Co-regulation
EMILIN1,THBS4,-1.000000000000001,Co-regulation
EMILIN1,THSD4,0.9999999999999999,Co-regulation
EMILIN1,TIMP1,-0.9999999999999999,Co-regulation
VCAN,EMILIN1,-0.8414987534208513,Co-regulation
VIT,EMILIN1,-1.0,Co-regulation
VWA1,EMILIN1,0.8890746550835493,Co-regulation
EMILIN3,EMILIN2,-0.9999999999999993,Co-regulation
EMILIN2,F10,-0.9999999999999997,Co-regulation
EMILIN2,F9,1.0000000000000002,Co-regulation
EMILIN2,FBLN1,1.0000000000000002,Co-regulation
EMILIN2,FBLN2,0.9999999999999997,Co-regulation
EMILIN2,FBLN5,0.9105301127254997,Co-regulation
EMILIN2,FBN2,-1.0000000000000002,Co-regulation
FGB,EMILIN2,-0.8167100368665312,Co-regulation
FGG,EMILIN2,-0.8327258089210693,Co-regulation
EMILIN2,FGL2,1.0000000000000002,Co-regulation
EMILIN2,FLG,1.0000000000000002,Co-regulation
EMILIN2,FMOD,0.9999999999999998,Co-regulation
EMILIN2,GDF15,1.0,Co-regulation
HCFC1,EMILIN2,-1.0000000000000002,Co-regulation
HRG,EMILIN2,-0.9760204530260028,Co-regulation
EMILIN2,HSPG2,0.9538187729147914,Co-regulation
EMILIN2,HTRA1,-1.0000000000000002,Co-regulation
IGFALS,EMILIN2,-1.0000000000000002,Co-regulation
EMILIN2,IGFBP7,1.0000000000000002,Co-regulation
ITIH2,EMILIN2,-0.9999999999999997,Co-regulation
EMILIN2,ITIH3,-1.0,Co-regulation
ITIH4,EMILIN2,-0.7026106006157128,Co-regulation
EMILIN2,ITIH5,-1.0,Co-regulation
EMILIN2,LAMA2,0.9818887994557773,Co-regulation
EMILIN2,LAMA3,1.0,Co-regulation
EMILIN2,LAMA5,0.9095489800007002,Co-regulation
EMILIN2,LAMC1,0.9923738374451068,Co-regulation
EMILIN2,LGALS3,0.8240026229435781,Co-regulation
EMILIN2,LGALS8,1.0000000000000002,Co-regulation
EMILIN2,LMAN1,1.0,Co-regulation
LOXL1,EMILIN2,-0.9999999999999999,Co-regulation
LRG1,EMILIN2,-1.0000000000000002,Co-regulation
EMILIN2,LTBP1,1.0000000000000002,Co-regulation
EMILIN2,LTBP4,1.0,Co-regulation
EMILIN2,LUM,-0.8715177027730769,Co-regulation
EMILIN2,MASP2,1.0000000000000002,Co-regulation
EMILIN2,MFAP2,-1.0000000000000002,Co-regulation
EMILIN2,MFAP4,0.9962830385114518,Co-regulation
EMILIN2,MFAP5,1.0,Co-regulation
EMILIN2,MMP9,1.0000000000000002,Co-regulation
EMILIN2,MMRN2,0.9922365196652533,Co-regulation
EMILIN2,NID1,0.7966791443055575,Co-regulation
EMILIN2,OGN,0.9204552316232507,Co-regulation
EMILIN2,P3H1,-0.9999999999999996,Co-regulation
EMILIN2,P4HA1,-0.9999999999999998,Co-regulation
EMILIN2,P4HA2,-0.9999999999999994,Co-regulation
EMILIN2,PAPLN,1.0000000000000002,Co-regulation
EMILIN2,PRG2,1.0000000000000002,Co-regulation
EMILIN2,PXDN,0.7926737126129328,Co-regulation
EMILIN2,S100A10,-0.9999999999999996,Co-regulation
EMILIN2,S100A16,1.0000000000000002,Co-regulation
EMILIN2,S100A7,0.9999999999999996,Co-regulation
EMILIN2,S100A8,-0.9353879864813658,Co-regulation
EMILIN2,SBSPON,-1.0000000000000002,Co-regulation
EMILIN2,SERPINA1,-0.7473317580083388,Co-regulation
EMILIN2,SERPINA3,-0.9841552530002898,Co-regulation
SERPINA4,EMILIN2,-0.7331343884334871,Co-regulation
EMILIN2,SERPINA5,1.0000000000000002,Co-regulation
SERPINA6,EMILIN2,-0.9999999999999996,Co-regulation
EMILIN2,SERPINB12,1.0000000000000002,Co-regulation
EMILIN2,SERPINB6,-0.9999999999999998,Co-regulation
EMILIN2,SERPINB8,-0.9999999999999999,Co-regulation
SERPINC1,EMILIN2,-0.7607400007295301,Co-regulation
EMILIN2,SRPX,-0.9999999999999997,Co-regulation
EMILIN2,TGM2,0.8711716172429885,Co-regulation
EMILIN2,THSD4,1.0000000000000002,Co-regulation
TIMP3,EMILIN2,-0.9945108537687631,Co-regulation
TNXB,EMILIN2,-0.9999999999999997,Co-regulation
VTN,EMILIN2,-0.999893826078541,Co-regulation
EMILIN2,VWF,0.9577699160378739,Co-regulation
EMILIN3,F12,-1.0000000000000002,Co-regulation
EMILIN3,F13A1,0.7732701709831151,Co-regulation
EMILIN3,F2,0.8776703549956276,Co-regulation
EMILIN3,F9,-1.0,Co-regulation
EMILIN3,FBLN1,-1.0,Co-regulation
EMILIN3,FBLN2,-0.9908135846791103,Co-regulation
EMILIN3,FBN1,-0.9615287374372209,Co-regulation
EMILIN3,FBN2,-1.0,Co-regulation
EMILIN3,FGA,0.7850750533790364,Co-regulation
FGB,EMILIN3,0.7477488179651072,Co-regulation
FGG,EMILIN3,0.7264208188794822,Co-regulation
EMILIN3,FN1,0.935841788178059,Co-regulation
EMILIN3,FSTL1,-1.0000000000000004,Co-regulation
EMILIN3,GPC1,-0.9999999999999999,Co-regulation
EMILIN3,HAPLN1,-1.0000000000000002,Co-regulation
EMILIN3,HCFC1,1.0000000000000007,Co-regulation
EMILIN3,HMCN1,1.0,Co-regulation
HPX,EMILIN3,0.9773012891288877,Co-regulation
EMILIN3,HTRA1,-1.0,Co-regulation
EMILIN3,IGFALS,-1.0,Co-regulation
EMILIN3,IGFBP3,-0.9999999999999999,Co-regulation
EMILIN3,IGFBP7,1.0,Co-regulation
EMILIN3,ITIH1,0.8128821148604595,Co-regulation
ITIH2,EMILIN3,0.8483736160122329,Co-regulation
EMILIN3,ITIH3,-1.0,Co-regulation
EMILIN3,ITIH4,0.8049620337930526,Co-regulation
EMILIN3,ITIH5,1.0,Co-regulation
EMILIN3,KNG1,0.9339436652449286,Co-regulation
EMILIN3,LAMA4,0.9776803725463037,Co-regulation
EMILIN3,LAMA5,-0.9875760668452914,Co-regulation
EMILIN3,LAMB1,0.887878499074588,Co-regulation
EMILIN3,LAMB2,-0.9075257521011136,Co-regulation
EMILIN3,LGALS1,0.9270157021514798,Co-regulation
EMILIN3,LMAN1,1.0,Co-regulation
EMILIN3,LOX,-1.0,Co-regulation
EMILIN3,LOXL1,1.0000000000000002,Co-regulation
EMILIN3,LRG1,1.0000000000000002,Co-regulation
EMILIN3,LTBP1,-1.0,Co-regulation
EMILIN3,LTBP2,-1.0,Co-regulation
EMILIN3,LTBP4,-1.0000000000000004,Co-regulation
EMILIN3,LUM,0.9946125137511485,Co-regulation
EMILIN3,MATN2,0.9676710749739011,Co-regulation
EMILIN3,MFAP2,0.9999999999999999,Co-regulation
EMILIN3,MFGE8,0.9731418381937191,Co-regulation
EMILIN3,MMP2,1.0,Co-regulation
EMILIN3,MMP9,-1.0000000000000002,Co-regulation
EMILIN3,MMRN2,-0.7461383004469697,Co-regulation
EMILIN3,MXRA5,1.0,Co-regulation
EMILIN3,NELL1,-1.0,Co-regulation
EMILIN3,NID2,0.9957366459866178,Co-regulation
EMILIN3,OMD,1.0,Co-regulation
EMILIN3,P3H1,0.9824317008586012,Co-regulation
EMILIN3,P4HA1,0.8775839549969773,Co-regulation
EMILIN3,P4HA2,0.9525329833081218,Co-regulation
EMILIN3,PCOLCE,1.0000000000000002,Co-regulation
EMILIN3,PLOD1,-1.0,Co-regulation
EMILIN3,PODN,1.0,Co-regulation
EMILIN3,POSTN,0.9656516466762891,Co-regulation
EMILIN3,PRG2,0.9999999999999999,Co-regulation
EMILIN3,S100A1,1.0000000000000002,Co-regulation
EMILIN3,S100A11,0.8966266922720889,Co-regulation
EMILIN3,S100A13,-1.0,Co-regulation
EMILIN3,S100A4,0.9999999999999998,Co-regulation
EMILIN3,S100A6,0.9999999999999998,Co-regulation
EMILIN3,S100A7,-1.0000000000000002,Co-regulation
EMILIN3,S100A9,-0.8957862136165541,Co-regulation
EMILIN3,SBSPON,-1.0,Co-regulation
EMILIN3,SEMA3C,-1.0,Co-regulation
EMILIN3,SERPINA1,0.9421750327510945,Co-regulation
SERPINA10,EMILIN3,-1.0,Co-regulation
EMILIN3,SERPINA3,0.9998460577731946,Co-regulation
EMILIN3,SERPINA4,0.7071036708714954,Co-regulation
EMILIN3,SERPINA5,-0.9999999999999999,Co-regulation
SERPINA6,EMILIN3,0.8399825936737854,Co-regulation
EMILIN3,SERPINA7,0.9999999999999998,Co-regulation
EMILIN3,SERPINB1,0.9183748615129247,Co-regulation
EMILIN3,SERPINB6,0.9380773397018732,Co-regulation
EMILIN3,SERPINB8,1.0000000000000004,Co-regulation
EMILIN3,SERPINC1,0.8546248832534045,Co-regulation
EMILIN3,SERPIND1,0.8626290819086485,Co-regulation
EMILIN3,SERPINE1,-1.0,Co-regulation
EMILIN3,SERPINE2,1.0,Co-regulation
EMILIN3,SERPINF1,0.9735741257107807,Co-regulation
EMILIN3,SERPING1,0.8592457357613185,Co-regulation
EMILIN3,SERPINH1,0.9999170284098362,Co-regulation
EMILIN3,SFRP2,1.0,Co-regulation
EMILIN3,SLPI,-0.9628074835561466,Co-regulation
EMILIN3,SPARC,-0.9999999999999999,Co-regulation
EMILIN3,SPON1,-0.9999999999999999,Co-regulation
EMILIN3,SRPX2,-1.0,Co-regulation
EMILIN3,TGFBI,0.9616285016636925,Co-regulation
EMILIN3,TGM2,-0.9238130357749065,Co-regulation
EMILIN3,TGM3,-1.0000000000000002,Co-regulation
EMILIN3,THBS1,-1.0,Co-regulation
EMILIN3,THBS2,1.0000000000000002,Co-regulation
EMILIN3,THBS3,-1.0,Co-regulation
EMILIN3,THBS4,1.0,Co-regulation
EMILIN3,VCAN,-0.9152096547039514,Co-regulation
VIT,EMILIN3,-1.0,Co-regulation
VTN,EMILIN3,0.7466923195581934,Co-regulation
EMILIN3,VWA1,0.8831795658163235,Co-regulation
Ecm1,Efemp2,1.0,Co-regulation
Egfl7,Ecm1,-1.0,Co-regulation
Egln1,Ecm1,1.0,Co-regulation
Eln,Ecm1,0.8549377437327929,Co-regulation
F12,Ecm1,0.9809177422616921,Co-regulation
F13b,Ecm1,-0.8223185236359806,Co-regulation
F2,Ecm1,-0.9414368936243336,Co-regulation
Ecm1,F9,-1.0000000000000002,Co-regulation
Fbln2,Ecm1,0.765438708275033,Co-regulation
Fbn2,Ecm1,0.9918357691972254,Co-regulation
Fcna,Ecm1,-0.9999999999999998,Co-regulation
Ecm1,Fgb,-0.8895547442030758,Co-regulation
Ecm1,Fgf1,-0.8607944574251037,Co-regulation
Ecm1,Fgf13,0.7557680682976471,Co-regulation
Fgl2,Ecm1,1.0,Co-regulation
Gas6,Ecm1,1.0,Co-regulation
Hcfc1,Ecm1,0.9617589482527428,Co-regulation
Hmcn1,Ecm1,-1.0,Co-regulation
Hmcn2,Ecm1,1.0,Co-regulation
Hrg,Ecm1,-0.9355047802139721,Co-regulation
Il16,Ecm1,0.931737786156418,Co-regulation
Ecm1,Itih2,0.9758248287352768,Co-regulation
Itih4,Ecm1,0.7214116496938806,Co-regulation
Ecm1,Lama1,1.0000000000000002,Co-regulation
Ecm1,Lama3,0.997334022080407,Co-regulation
Lama5,Ecm1,-0.7063743623221779,Co-regulation
Lamb2,Ecm1,-0.7094332828174568,Co-regulation
Ecm1,Lamc1,-0.9138462122970987,Co-regulation
Lgals3,Ecm1,0.9901387138948998,Co-regulation
Lgals8,Ecm1,0.8618069051345026,Co-regulation
Ecm1,Lgalsl,-0.9999999999999999,Co-regulation
Ecm1,Loxl1,-1.0,Co-regulation
Loxl2,Ecm1,0.9010175926851757,Co-regulation
Ltbp2,Ecm1,-1.0000000000000002,Co-regulation
Ecm1,Lum,0.748500676811699,Co-regulation
Mfge8,Ecm1,-0.7426870359224655,Co-regulation
Mgp,Ecm1,-0.9999999999999998,Co-regulation
Ecm1,Mmp2,0.9725414286221497,Co-regulation
Mmrn1,Ecm1,-0.865688264476776,Co-regulation
Ecm1,Nid1,-0.868740855447217,Co-regulation
Ecm1,Npnt,-1.0,Co-regulation
Ecm1,Ntn1,-0.9288838450202299,Co-regulation
P3h1,Ecm1,1.0000000000000002,Co-regulation
P4ha1,Ecm1,-0.9999999999999999,Co-regulation
Pcolce2,Ecm1,-0.9999999999999999,Co-regulation
Plod1,Ecm1,-0.9730709851470394,Co-regulation
Plod3,Ecm1,-0.9122093239691684,Co-regulation
Ecm1,Plxdc2,-0.8208774901210925,Co-regulation
Ecm1,Plxnb1,0.8067129768373702,Co-regulation
Plxnd1,Ecm1,-1.0,Co-regulation
Podn,Ecm1,-0.9999999999999994,Co-regulation
S100a1,Ecm1,0.9999999999999997,Co-regulation
Ecm1,S100a11,-0.85268831973806,Co-regulation
Ecm1,S100a16,1.0,Co-regulation
Ecm1,S100a4,-1.0,Co-regulation
Ecm1,S100a9,-0.8762533238303641,Co-regulation
Sdc1,Ecm1,1.0000000000000002,Co-regulation
Sema3b,Ecm1,0.9999999999999999,Co-regulation
Sema3c,Ecm1,0.9999999999999997,Co-regulation
Ecm1,Sema7a,-0.9999999999999998,Co-regulation
Serpina10,Ecm1,0.9999999999999999,Co-regulation
Serpina1a,Ecm1,-0.9968697829059299,Co-regulation
Serpina1b,Ecm1,-0.9945668401320632,Co-regulation
Serpina1c,Ecm1,-0.9999999999999997,Co-regulation
Ecm1,Serpina1d,-0.9726632912122724,Co-regulation
Serpina3k,Ecm1,-0.8067667189284446,Co-regulation
Serpina3n,Ecm1,-0.7944778832337074,Co-regulation
Ecm1,Serpina6,-0.7053968928755849,Co-regulation
Serpinb6b,Ecm1,1.0,Co-regulation
Ecm1,Serpinb9,1.0000000000000002,Co-regulation
Ecm1,Serpind1,0.7919550060067057,Co-regulation
Sfrp1,Ecm1,-0.9999999999999999,Co-regulation
Smoc2,Ecm1,1.0,Co-regulation
Ecm1,Spon1,-0.9869638518202716,Co-regulation
Srpx,Ecm1,-1.0000000000000002,Co-regulation
Ecm1,Srpx2,-1.0000000000000002,Co-regulation
Tgfbi,Ecm1,0.937899714458725,Co-regulation
Tgm1,Ecm1,1.0000000000000002,Co-regulation
Tgm2,Ecm1,0.8982311897886934,Co-regulation
Thbs3,Ecm1,1.0,Co-regulation
Ecm1,Thbs4,-0.8034833324177082,Co-regulation
Ecm1,Tinagl1,-0.7418295671325509,Co-regulation
Tnxb,Ecm1,1.0,Co-regulation
Ecm1,Vcan,-0.7914730211696928,Co-regulation
Vwa9,Ecm1,-1.0,Co-regulation
Vwf,Ecm1,-0.9558795222582015,Co-regulation
Wnt4,Ecm1,1.0,Co-regulation
Efemp1,Efemp2,1.0000000000000002,Co-regulation
Efemp1,Egfl7,-1.0,Co-regulation
Efemp1,Egln1,-1.0,Co-regulation
Efemp1,F13a1,0.7402360563426776,Co-regulation
F2,Efemp1,0.7508575597071042,Co-regulation
Efemp1,F9,1.0,Co-regulation
Fcna,Efemp1,0.9999999999999998,Co-regulation
Efemp1,Fga,0.7424388989393039,Co-regulation
Efemp1,Fgf13,-0.9970544636404974,Co-regulation
Fgl2,Efemp1,-1.0,Co-regulation
Efemp1,Gas6,1.0,Co-regulation
Efemp1,Gpc1,0.72754639862045,Co-regulation
Hmcn1,Efemp1,-1.0,Co-regulation
Efemp1,Hmcn2,-0.9999999999999999,Co-regulation
Hpx,Efemp1,0.8165580572847403,Co-regulation
Efemp1,Hspg2,0.8164073065782642,Co-regulation
Efemp1,Htra1,-0.8665075756649929,Co-regulation
Efemp1,Itih4,-0.7358735605740301,Co-regulation
Efemp1,Itih5,0.7272789821117792,Co-regulation
Efemp1,Lama1,1.0000000000000002,Co-regulation
Efemp1,Lama3,0.8490257763080812,Co-regulation
Lgals3,Efemp1,-0.8280553826747863,Co-regulation
Lgals9,Efemp1,0.9051457140601104,Co-regulation
Efemp1,Lgalsl,1.0,Co-regulation
Efemp1,Lman1,0.8945005426962324,Co-regulation
Efemp1,Loxl1,-1.0,Co-regulation
Ltbp2,Efemp1,-1.0,Co-regulation
Efemp1,Mbl2,0.9092371412409,Co-regulation
Efemp1,Mfap4,0.9644985748786654,Co-regulation
Efemp1,Mfap5,-0.981432378722602,Co-regulation
Efemp1,Mgp,0.9999999999999998,Co-regulation
Efemp1,Mmrn2,0.9776724945414604,Co-regulation
Efemp1,Npnt,-1.0,Co-regulation
P3h1,Efemp1,-1.0000000000000002,Co-regulation
Efemp1,P4ha1,0.9999999999999999,Co-regulation
Pcolce2,Efemp1,-0.9999999999999998,Co-regulation
Efemp1,Plxna1,0.9688283645506433,Co-regulation
Efemp1,Plxnb2,0.9791426015262833,Co-regulation
Efemp1,Plxnd1,0.9999999999999999,Co-regulation
Efemp1,Podn,0.9999999999999994,Co-regulation
Postn,Efemp1,0.7329631266135096,Co-regulation
Efemp1,Pzp,0.9176776412833125,Co-regulation
