Gene_Symbol,Compartment_A,Compartment_B,Delta_z_A,Delta_z_B,Antagonism_Magnitude,Tissue,Matrisome_Category,Mechanical_Stress_A,Mechanical_Stress_B,Protein_Type
Col3a1,Skeletal_muscle_Soleus,Hippocampus,-0.3701039165709536,0.8321255015710417,1.2022294181419952,Skeletal_muscle_Soleus,Collagens,1.0,0.0,Other
TGFBI,NP,Cortex,-0.2241895460967074,0.9780033654554422,1.2021929115521497,Intervertebral_disc_NP,ECM Glycoproteins,1.0,1.0,Other
LGALS1,Glomerular,Cortex,-0.6010006274187446,0.5991746810148164,1.2001753084335611,Kidney_Glomerular,ECM-affiliated Proteins,0.5,1.0,Other
S100A11,NP,Tubulointerstitial,-0.5306386190344543,0.6689004610349857,1.19953908006944,Intervertebral_disc_NP,Secreted Factors,1.0,0.5,Other
S100a9,Skeletal_muscle_Gastrocnemius,Cortex,-0.4518312555231665,0.7461884711711876,1.198019726694354,Skeletal_muscle_Gastrocnemius,Secreted Factors,0.5,1.0,Other
FBLN5,Skin dermis,Tubulointerstitial,-0.3457967877730621,0.8520354689849682,1.1978322567580304,Skin dermis,ECM Glycoproteins,0.5,0.5,Structural
EMILIN1,OAF,Glomerular,-0.2276715054223164,0.9698905350030398,1.1975620404253562,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
ASPN,IAF,Glomerular,-0.6306962696874884,0.5653820156828137,1.196078285370302,Intervertebral_disc_IAF,Proteoglycans,0.0,0.5,Other
MGP,OAF,Tubulointerstitial,-0.6454434786397593,0.5505896282999257,1.196033106939685,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Tnc,Ovary,Skeletal_muscle_Gastrocnemius,0.9591351281826879,-0.2364617475046513,1.1955968756873392,Ovary,ECM Glycoproteins,0.5,0.5,Other
Lama2,Ovary,Cortex,-0.5029230616242162,0.6925695878718573,1.1954926494960736,Ovary,ECM Glycoproteins,0.5,1.0,Other
Creld2,Lung,Hippocampus,0.6751720220663747,-0.5196182578340564,1.194790279900431,Lung,ECM Glycoproteins,0.5,0.0,Other
FREM1,Skin dermis,Glomerular,0.8999381088552515,-0.2944373548945342,1.1943754637497856,Skin dermis,ECM-affiliated Proteins,0.5,0.5,Other
Nid2,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,-1.0107064678727211,0.1832744621772061,1.1939809300499271,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
Col12a1,Skeletal_muscle_TA,Cortex,-0.4825946532692309,0.7108620510740462,1.193456704343277,Skeletal_muscle_TA,Collagens,0.0,1.0,Other
Ltbp1,Lung,Skeletal_muscle_EDL,0.0565104187141172,-1.1364307186842144,1.1929411373983316,Lung,ECM Glycoproteins,0.5,0.5,Other
Ogn,Ovary,Skeletal_muscle_Soleus,0.9903887553721196,-0.201254274271821,1.1916430296439406,Ovary,Proteoglycans,0.5,1.0,Other
Vwa1,Skeletal_muscle_TA,Skeletal_muscle_EDL,-0.6356879083653479,0.5536955617128403,1.1893834700781882,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.5,Other
MGP,IAF,Glomerular,-0.5698058433080809,0.6186945579559645,1.1885004012640454,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Fga,Skeletal_muscle_Soleus,Hippocampus,-0.6104674250254818,0.5764583996982184,1.1869258247237002,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
COL6A3,Tubulointerstitial,Cortex,0.5121645169207865,-0.6738568630607543,1.1860213799815407,Kidney_Tubulointerstitial,Collagens,0.5,1.0,Structural
Col1a2,Lung,Skeletal_muscle_Soleus,-0.0215560991600455,1.1637489470878175,1.185305046247863,Lung,Collagens,0.5,1.0,Other
S100A11,IAF,Tubulointerstitial,-0.5161216896266078,0.6689004610349857,1.1850221506615934,Intervertebral_disc_IAF,Secreted Factors,0.0,0.5,Other
Mmrn2,Skeletal_muscle_Gastrocnemius,Cortex,-0.9895602888790694,0.1939869182603982,1.1835472071394677,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,1.0,Other
F2,Skeletal_muscle_TA,Skin dermis,0.7723771772432307,-0.4107919419263541,1.1831691191695848,Skeletal_muscle_TA,ECM Regulators,0.0,0.5,Regulatory
Ltbp1,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,0.0438310422364844,-1.1364307186842144,1.180261760920699,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
Ctsf,Ovary,Hippocampus,0.986523511194558,-0.1930940475061068,1.1796175587006648,Ovary,ECM Regulators,0.5,0.0,Other
ANXA2,NP,Tubulointerstitial,-0.6859008527812499,0.4915343428644222,1.1774351956456721,Intervertebral_disc_NP,ECM-affiliated Proteins,1.0,0.5,Other
SERPINA6,NP,Skin dermis,0.8363509676762217,-0.3375726329251987,1.1739236006014204,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Other
Spon1,Ovary,Hippocampus,0.6529978927299493,-0.5199967638371366,1.172994656567086,Ovary,ECM Glycoproteins,0.5,0.0,Other
Fbn1,Ovary,Skeletal_muscle_EDL,0.0672535724403878,-1.1048760535705373,1.172129626010925,Ovary,ECM Glycoproteins,0.5,0.5,Other
COL5A2,OAF,Tubulointerstitial,-0.5656589225882479,0.6052419662725321,1.1709008888607801,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
Anxa1,Lung,Skeletal_muscle_EDL,0.0521251524718951,-1.1149947355981924,1.1671198880700875,Lung,ECM-affiliated Proteins,0.5,0.5,Other
F2,Skeletal_muscle_EDL,Tubulointerstitial,0.4153542858685534,-0.7512171224286393,1.1665714082971927,Skeletal_muscle_EDL,ECM Regulators,0.5,0.5,Regulatory
Efemp1,Lung,Skeletal_muscle_EDL,0.0769032098380257,-1.0881065643452454,1.1650097741832712,Lung,ECM Glycoproteins,0.5,0.5,Other
Gpc4,Skeletal_muscle_TA,Cortex,0.5226041439404969,-0.6416479842612639,1.1642521282017608,Skeletal_muscle_TA,ECM-affiliated Proteins,0.0,1.0,Other
LTBP4,NP,Glomerular,-0.3001581373931721,0.8631803568417904,1.1633384942349625,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
LMAN1,OAF,Skin dermis,-0.6657123260892428,0.497559920136687,1.1632722462259297,Intervertebral_disc_OAF,ECM-affiliated Proteins,0.0,0.5,Other
Serpinb6a,Cortex,Hippocampus,0.5607715100531079,-0.600394324727031,1.1611658347801388,Brain_Cortex,ECM Regulators,1.0,0.0,Other
Fgb,Lung,Skeletal_muscle_Gastrocnemius,0.2133361536968218,-0.9471986280002724,1.1605347816970943,Lung,ECM Glycoproteins,0.5,0.5,Other
Agrn,Skeletal_muscle_Soleus,Skeletal_muscle_TA,-1.0721075050628908,0.0869117858656196,1.1590192909285104,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
SERPINA1,OAF,Tubulointerstitial,0.2094275187411104,-0.9491675981321408,1.1585951168732511,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Vwf,Lung,Hippocampus,0.2826938647608856,-0.8751914735417738,1.1578853383026595,Lung,ECM Glycoproteins,0.5,0.0,Other
Col12a1,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.1029298489217931,1.0542911041302931,1.1572209530520863,Skeletal_muscle_Gastrocnemius,Collagens,0.5,0.0,Other
ADAMTSL5,Glomerular,Tubulointerstitial,0.4509258801190046,-0.705273400229726,1.1561992803487304,Kidney_Glomerular,ECM Regulators,0.5,0.5,Other
COL6A3,NP,Tubulointerstitial,-0.6426236936259198,0.5121645169207865,1.1547882105467062,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
MFGE8,Glomerular,Tubulointerstitial,0.8716556159476155,-0.2828879702833377,1.1545435862309532,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Other
Lama2,Lung,Hippocampus,-0.6132419533086977,0.5396720231435063,1.1529139764522038,Lung,ECM Glycoproteins,0.5,0.0,Other
LTBP4,OAF,Glomerular,-0.2896420042470214,0.8631803568417904,1.1528223610888118,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Aebp1,Ovary,Skeletal_muscle_Gastrocnemius,0.5676312511810996,-0.5843214279810888,1.1519526791621884,Ovary,ECM Glycoproteins,0.5,0.5,Other
LAMA5,IAF,Cortex,-0.3808769653460855,0.770421896971663,1.1512988623177485,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,1.0,Structural
Fn1,Lung,Skeletal_muscle_TA,0.020827339803569135,-1.130212403925135,1.151039743728704,Lung,ECM Glycoproteins,0.5,0.0,Other
Mfge8,Ovary,Skeletal_muscle_Gastrocnemius,-0.4280024580530251,0.7215462101102302,1.1495486681632554,Ovary,ECM Glycoproteins,0.5,0.5,Other
Fga,Skeletal_muscle_TA,Hippocampus,-0.5721727850516047,0.5764583996982184,1.1486311847498232,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
SERPINB1,Skin dermis,Glomerular,-0.371699468305179,0.7761750219277664,1.1478744902329454,Skin dermis,ECM Regulators,0.5,0.5,Other
Loxl2,Lung,Ovary,-0.3280007537245639,0.8182756212094288,1.1462763749339926,Lung,ECM Regulators,0.5,0.5,Other
Anxa2,Lung,Skeletal_muscle_Gastrocnemius,0.0585720562374374,-1.0865403384154777,1.1451123946529151,Lung,ECM-affiliated Proteins,0.5,0.5,Other
Serpinb1a,Skeletal_muscle_TA,Hippocampus,-0.6142386926208658,0.5306462157383435,1.1448849083592094,Skeletal_muscle_TA,ECM Regulators,0.0,0.0,Other
EMILIN1,Glomerular,Cortex,0.9698905350030398,-0.171481637708057,1.1413721727110968,Kidney_Glomerular,ECM Glycoproteins,0.5,1.0,Other
Col18a1,Cortex,Hippocampus,0.7949056839679264,-0.3462028532853989,1.1411085372533254,Brain_Cortex,Collagens,1.0,0.0,Other
Fgb,Ovary,Skeletal_muscle_TA,0.844109594600927,-0.2964894050736065,1.1405989996745336,Ovary,ECM Glycoproteins,0.5,0.0,Other
TIMP1,NP,Tubulointerstitial,-0.0302993397637029,1.110153925217175,1.1404532649808778,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
COL18A1,Skin dermis,Cortex,-0.4226243300853463,0.7152893876389637,1.13791371772431,Skin dermis,Collagens,0.5,1.0,Other
LTBP4,NP,Skin dermis,-0.3001581373931721,0.8368962542364197,1.1370543916295919,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
F13a1,Lung,Skeletal_muscle_EDL,0.4658600025116314,-0.6707773675300378,1.1366373700416692,Lung,ECM Regulators,0.5,0.5,Other
FLG,Tubulointerstitial,Cortex,-1.0759933026013762,0.0600860462390869,1.136079348840463,Kidney_Tubulointerstitial,Secreted Factors,0.5,1.0,Other
F2,Lung,Tubulointerstitial,0.3845261389418253,-0.7512171224286393,1.1357432613704646,Lung,ECM Regulators,0.5,0.5,Regulatory
TNC,NP,Tubulointerstitial,-0.8880816180753369,0.2466872412025962,1.134768859277933,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Structural
Fgg,Ovary,Skeletal_muscle_Gastrocnemius,0.762670582451147,-0.3707898163300809,1.133460398781228,Ovary,ECM Glycoproteins,0.5,0.5,Other
HRNR,NP,Tubulointerstitial,0.69291767697239,-0.4401544315355521,1.133072108507942,Intervertebral_disc_NP,Secreted Factors,1.0,0.5,Other
Fgb,Skeletal_muscle_EDL,Hippocampus,-0.6215686452884359,0.5111396707040494,1.1327083159924853,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,0.0,Other
Ctsf,Cortex,Hippocampus,0.9385981303516284,-0.1930940475061068,1.1316921778577351,Brain_Cortex,ECM Regulators,1.0,0.0,Other
EFEMP1,Glomerular,Tubulointerstitial,0.0958909837625993,-1.0344048506756942,1.1302958344382934,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Other
COL6A3,IAF,Tubulointerstitial,-0.6181239612381484,0.5121645169207865,1.1302884781589349,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
Anxa2,Lung,Skeletal_muscle_Soleus,0.0585720562374374,-1.0715401101407038,1.1301121663781413,Lung,ECM-affiliated Proteins,0.5,1.0,Other
Aebp1,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,0.5457488224466404,-0.5843214279810888,1.1300702504277291,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
S100A7A,Glomerular,Tubulointerstitial,-1.01254325526073,0.1172422882752436,1.1297855435359736,Kidney_Glomerular,Secreted Factors,0.5,0.5,Other
AMBP,IAF,OAF,1.053743202766284,-0.0744092914464879,1.128152494212772,Intervertebral_disc_IAF,ECM Regulators,0.0,0.0,Other
COL1A1,IAF,Glomerular,-0.1226480954412754,1.0045046942502915,1.127152789691567,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
F2,OAF,Skeletal_muscle_Soleus,0.8652385582173048,-0.2615993686230078,1.1268379268403126,Intervertebral_disc_OAF,ECM Regulators,0.0,1.0,Regulatory
LTBP4,OAF,Skin dermis,-0.2896420042470214,0.8368962542364197,1.1265382584834411,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
LAMC1,NP,Cortex,0.2776504199780004,-0.8474638383466704,1.1251142583246707,Intervertebral_disc_NP,ECM Glycoproteins,1.0,1.0,Structural
Fgf1,Skeletal_muscle_Soleus,Hippocampus,0.3125827201598358,-0.8112616903818952,1.123844410541731,Skeletal_muscle_Soleus,Secreted Factors,1.0,0.0,Other
Spon1,Ovary,Cortex,0.6529978927299493,-0.4708262186399339,1.1238241113698832,Ovary,ECM Glycoproteins,0.5,1.0,Other
S100a13,Lung,Ovary,-0.1505174930590656,0.9717972680932108,1.1223147611522764,Lung,Secreted Factors,0.5,0.5,Other
Serping1,Lung,Skeletal_muscle_Soleus,0.5418662545441228,-0.5794886681260842,1.121354922670207,Lung,ECM Regulators,0.5,1.0,Other
Fn1,Skeletal_muscle_EDL,Cortex,-1.020313467880888,0.1002033817632902,1.1205168496441782,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,1.0,Other
MGP,IAF,Tubulointerstitial,-0.5698058433080809,0.5505896282999257,1.1203954716080067,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
S100a10,Lung,Ovary,-0.0531472992928727,1.0668590339813726,1.1200063332742454,Lung,Secreted Factors,0.5,0.5,Other
Tgm2,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.2300031970942945,0.8886699209124882,1.1186731180067828,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
LAMA5,Skin dermis,Cortex,-0.345491519249993,0.770421896971663,1.115913416221656,Skin dermis,ECM Glycoproteins,0.5,1.0,Structural
EFEMP1,NP,Tubulointerstitial,0.0810089545044082,-1.0344048506756942,1.1154138051801024,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
POSTN,NP,Skin dermis,0.731284500629474,-0.3816131505363669,1.112897651165841,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Structural
Vwa1,Ovary,Skeletal_muscle_EDL,-0.5587235943406518,0.5536955617128403,1.112419156053492,Ovary,ECM Glycoproteins,0.5,0.5,Other
COL6A3,OAF,Tubulointerstitial,-0.5971323514040348,0.5121645169207865,1.1092968683248212,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
CPN2,Skin dermis,Tubulointerstitial,0.8996041993038624,-0.2088445795917843,1.1084487788956467,Skin dermis,ECM Regulators,0.5,0.5,Other
VWF,IAF,Skin dermis,0.7310235463526353,-0.376796408877369,1.1078199552300043,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Ctsh,Skeletal_muscle_TA,Hippocampus,-0.6852933605459067,0.4190693339678207,1.1043626945137275,Skeletal_muscle_TA,ECM Regulators,0.0,0.0,Other
Cst3,Skeletal_muscle_TA,Skeletal_muscle_EDL,-1.0964045218910554,0.0079474074212355,1.104351929312291,Skeletal_muscle_TA,ECM Regulators,0.0,0.5,Other
AMBP,IAF,Glomerular,1.053743202766284,-0.0504610425933594,1.1042042453596435,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
Serpine2,Skeletal_muscle_EDL,Hippocampus,0.6689343452320765,-0.4348454571458084,1.1037798023778849,Skeletal_muscle_EDL,ECM Regulators,0.5,0.0,Other
Ctsz,Skeletal_muscle_Soleus,Cortex,-0.3707548977096047,0.7294314802420359,1.1001863779516405,Skeletal_muscle_Soleus,ECM Regulators,1.0,1.0,Other
Fga,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.5236023658942592,0.5764583996982184,1.1000607655924777,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
Ctsz,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,0.4215447822961161,-0.6782823811590399,1.099827163455156,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.5,Other
DCN,IAF,Glomerular,-0.1426130798999455,0.9566688662263708,1.0992819461263164,Intervertebral_disc_IAF,Proteoglycans,0.0,0.5,Structural
COL4A1,IAF,Cortex,0.4010661418994919,-0.698002959934389,1.099069101833881,Intervertebral_disc_IAF,Collagens,0.0,1.0,Structural
S100a10,Ovary,Cortex,1.0668590339813726,-0.0313706880553745,1.0982297220367472,Ovary,Secreted Factors,0.5,1.0,Other
SDC2,OAF,Tubulointerstitial,-0.176654157712203,0.9214054477926528,1.0980596055048557,Intervertebral_disc_OAF,ECM-affiliated Proteins,0.0,0.5,Other
Fgg,Lung,Skeletal_muscle_EDL,0.2225607128081588,-0.8738046566794411,1.0963653694875999,Lung,ECM Glycoproteins,0.5,0.5,Other
FGA,Tubulointerstitial,Cortex,0.46908058698583643,-0.6260514058273221,1.0951319928131587,Kidney_Tubulointerstitial,ECM Glycoproteins,0.5,1.0,Other
F13A1,NP,Skin dermis,0.6968864050642312,-0.3938207250009189,1.09070713006515,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
Anxa2,Skeletal_muscle_EDL,Hippocampus,-0.8066305986950871,0.2832369785065534,1.0898675772016406,Skeletal_muscle_EDL,ECM-affiliated Proteins,0.5,0.0,Other
POSTN,Skin dermis,Tubulointerstitial,-0.3816131505363669,0.7082322325132235,1.0898453830495904,Skin dermis,ECM Glycoproteins,0.5,0.5,Structural
Tinagl1,Skeletal_muscle_EDL,Hippocampus,-0.1392980098949495,0.9486766070639688,1.0879746169589184,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,0.0,Other
Fn1,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.8750948232106828,0.2120854538622872,1.08718027707297,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
LAMC1,IAF,Glomerular,0.3558928312140546,-0.7300422919402763,1.0859351231543308,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Structural
Fga,Skeletal_muscle_EDL,Hippocampus,-0.5090416738688589,0.5764583996982184,1.0855000735670775,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,0.0,Other
F13a1,Ovary,Skeletal_muscle_TA,0.5850023223884685,-0.4999431583452056,1.084945480733674,Ovary,ECM Regulators,0.5,0.0,Other
MFAP5,Skin dermis,Glomerular,-0.3692782135919226,0.714485085162753,1.0837632987546755,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
S100A16,Skin dermis,Cortex,0.2795146518733664,-0.8011669011945406,1.080681553067907,Skin dermis,Secreted Factors,0.5,1.0,Other
COL1A1,NP,Glomerular,-0.0741355783165875,1.0045046942502915,1.078640272566879,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
Lum,Skeletal_muscle_TA,Hippocampus,-0.1333557476446514,0.9451763948787044,1.0785321425233558,Skeletal_muscle_TA,Proteoglycans,0.0,0.0,Other
Fgf1,Skeletal_muscle_Soleus,Cortex,0.3125827201598358,-0.7650813155272775,1.0776640356871132,Skeletal_muscle_Soleus,Secreted Factors,1.0,1.0,Other
Tgfbi,Ovary,Skeletal_muscle_TA,0.616459355399881,-0.4590016310800945,1.0754609864799756,Ovary,ECM Glycoproteins,0.5,0.0,Other
Serpinb1a,Skeletal_muscle_Soleus,Hippocampus,-0.5430617504503122,0.5306462157383435,1.0737079661886557,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
SERPINC1,Glomerular,Tubulointerstitial,0.527171355673233,-0.5447466737712195,1.0719180294444526,Kidney_Glomerular,ECM Regulators,0.5,0.5,Regulatory
F13a1,Skeletal_muscle_TA,Hippocampus,-0.4999431583452056,0.5710777461538502,1.0710209044990557,Skeletal_muscle_TA,ECM Regulators,0.0,0.0,Other
Serpina1a,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,-0.2714350133051713,0.7974671500552871,1.0689021633604585,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.5,Other
Cd109,Skeletal_muscle_Soleus,Hippocampus,-0.9513212683497376,0.1167379842030699,1.0680592525528074,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
Lama2,Lung,Skeletal_muscle_Soleus,-0.6132419533086977,0.4537701468938966,1.0670121002025943,Lung,ECM Glycoproteins,0.5,1.0,Other
Lgi1,Skeletal_muscle_Soleus,Hippocampus,0.3271755641844845,-0.7393131216532225,1.066488685837707,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
CTSB,OAF,Tubulointerstitial,0.3142453528317571,-0.7505388401988383,1.0647841930305955,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Fga,Skeletal_muscle_Soleus,Cortex,-0.6104674250254818,0.4537411447358118,1.0642085697612935,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,1.0,Other
COL4A2,NP,Tubulointerstitial,0.1104184226184549,-0.9537832708659748,1.0642016934844296,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
Col12a1,Skeletal_muscle_TA,Skeletal_muscle_EDL,-0.4825946532692309,0.5813052073677161,1.063899860636947,Skeletal_muscle_TA,Collagens,0.0,0.5,Other
Ogn,Ovary,Skeletal_muscle_TA,0.9903887553721196,-0.0731823738152511,1.0635711291873706,Ovary,Proteoglycans,0.5,0.0,Other
TNC,IAF,Tubulointerstitial,-0.8155686943113217,0.2466872412025962,1.0622559355139178,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Structural
SMOC2,Glomerular,Tubulointerstitial,-0.9128747832878584,0.1470268597104234,1.0599016429982817,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Other
Sema7a,Lung,Cortex,0.7915466072938266,-0.267898520482279,1.0594451277761057,Lung,ECM-affiliated Proteins,0.5,1.0,Other
EFEMP1,IAF,Tubulointerstitial,0.024217883797689,-1.0344048506756942,1.0586227344733832,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
F13a1,Ovary,Skeletal_muscle_Gastrocnemius,0.5850023223884685,-0.4732976046472718,1.0582999270357403,Ovary,ECM Regulators,0.5,0.5,Other
ELN,Skin dermis,Tubulointerstitial,-0.2431643751326125,0.8150991896636783,1.0582635647962908,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
Aebp1,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,-0.5843214279810888,0.4722434971975687,1.0565649251786575,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
SERPIND1,Glomerular,Cortex,0.241145500540041,-0.8127812039781145,1.0539267045181555,Kidney_Glomerular,ECM Regulators,0.5,1.0,Other
Nid2,Ovary,Skeletal_muscle_EDL,-0.8700361221329468,0.1832744621772061,1.053310584310153,Ovary,ECM Glycoproteins,0.5,0.5,Other
Serpina1b,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,-0.1412527545942297,0.911114739739748,1.0523674943339776,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.5,Other
Lama4,Skeletal_muscle_TA,Hippocampus,-0.9660386301535504,0.0853460087668953,1.0513846389204458,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
Col4a2,Ovary,Cortex,-0.0419906128090212,1.0080473647756536,1.0500379775846749,Ovary,Collagens,0.5,1.0,Other
Tnc,Lung,Ovary,-0.0902650048025966,0.9591351281826879,1.0494001329852845,Lung,ECM Glycoproteins,0.5,0.5,Other
Nid2,Skeletal_muscle_Gastrocnemius,Cortex,-0.1740341529485527,0.8746925198193186,1.0487266727678712,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,1.0,Other
Ctsh,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.6292657653778861,0.4190693339678207,1.0483350993457068,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
F13a1,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.4732976046472718,0.5710777461538502,1.044375350801122,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
Serpinc1,Ovary,Cortex,0.394725359048408,-0.6484302688726572,1.0431556279210652,Ovary,ECM Regulators,0.5,1.0,Other
MATN2,NP,Glomerular,-0.73999914080238,0.30282550485671206,1.0428246456590922,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
Lama2,Ovary,Hippocampus,-0.5029230616242162,0.5396720231435063,1.0425950847677226,Ovary,ECM Glycoproteins,0.5,0.0,Other
ECM1,NP,Skin dermis,0.6759871344267522,-0.3664084399713881,1.0423955743981403,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
Fbn2,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,-0.7859910315155673,0.2561371732170867,1.0421282047326539,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
Fn1,Lung,Skeletal_muscle_EDL,0.020827339803569135,-1.020313467880888,1.0411408076844573,Lung,ECM Glycoproteins,0.5,0.5,Other
Vtn,Ovary,Skeletal_muscle_TA,-0.6447504135107811,0.3924036339918016,1.0371540475025827,Ovary,ECM Glycoproteins,0.5,0.0,Other
HPX,Tubulointerstitial,Cortex,1.008625591559397,-0.0283054317155657,1.0369310232749627,Kidney_Tubulointerstitial,ECM-affiliated Proteins,0.5,1.0,Other
Anxa2,Skeletal_muscle_EDL,Cortex,-0.8066305986950871,0.2285201212000103,1.0351507198950975,Skeletal_muscle_EDL,ECM-affiliated Proteins,0.5,1.0,Other
ECM1,OAF,Skin dermis,0.6683747773124964,-0.3664084399713881,1.0347832172838844,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
F2,Skeletal_muscle_Soleus,Skeletal_muscle_TA,-0.2615993686230078,0.7723771772432307,1.0339765458662384,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Regulatory
F13A1,IAF,Skin dermis,0.6378536188788496,-0.3938207250009189,1.0316743438797684,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Regulatory
MMRN2,Skin dermis,Glomerular,-0.3638614240296285,0.6674448472094918,1.0313062712391203,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
Nid2,Lung,Hippocampus,-0.3494483680390455,0.6817776440092297,1.0312260120482752,Lung,ECM Glycoproteins,0.5,0.0,Other
S100A11,Skin dermis,Tubulointerstitial,-0.3620278572055238,0.6689004610349857,1.0309283182405093,Skin dermis,Secreted Factors,0.5,0.5,Other
COL14A1,Skin dermis,Tubulointerstitial,-0.3742218129282688,0.6561924885470521,1.0304143014753209,Skin dermis,Collagens,0.5,0.5,Structural
S100A10,OAF,Cortex,-0.1645532807471008,0.8657952585576612,1.030348539304762,Intervertebral_disc_OAF,Secreted Factors,0.0,1.0,Other
Fbln2,Lung,Skeletal_muscle_EDL,0.136906052033787,-0.8917630965444333,1.0286691485782202,Lung,ECM Glycoproteins,0.5,0.5,Other
